rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,总督,248,恬豆包,30
2,385944,宝宝喝点水吧,提督,372,恬豆包,29
3,149522,sed-i,提督,543,恬豆包,29
4,12071021,纯良小羊,提督,591,恬豆包,28
5,96000322,爱吃小绿龟的恬豆包,提督,794,恬豆包,28
6,2482872,财前葵,提督,453,恬豆包,28
7,31798725,牛之七,提督,63,恬豆包,28
8,400702,月神二号,提督,612,恬豆包,28
9,30502624,爱喝奶茶的发面馒头,提督,226,恬豆包,27
10,69190175,小梦-逝去的青春,提督,61,恬豆包,27
11,12613525,矮摇摊,提督,93,恬豆包,27
12,97097355,大夢惊鸿,提督,390,恬豆包,26
13,57116,郭德纲,提督,208,恬豆包,26
14,264495479,逗逗阿丶,提督,213,恬豆包,26
15,234549409,左边雨右边鱼,提督,23,恬豆包,26
16,47734615,士多啤栗少吃俊,提督,58,恬豆包,25
17,11467904,卷毛狒狒_Official,提督,141,恬豆包,25
18,14605877,jasonlai1004,提督,31,恬豆包,25
19,36269533,君ゆゆゆ魚,提督,37,恬豆包,25
20,174565,李寶根,提督,13,恬豆包,25
21,495672142,喝豆奶不咬吸管怕豆疼,舰长,543,恬豆包,30
22,13423628,可是我是个荔枝啊,舰长,498,恬豆包,30
23,2314835,KugimiyaNanase,舰长,573,恬豆包,29
24,225883915,飘啊飘啊飘啊飘_,舰长,699,恬豆包,29
25,7833154,nothing-iwnl-,舰长,783,恬豆包,28
26,2966435,叙星晨,舰长,663,恬豆包,28
27,79614621,悲山秋雨落,舰长,133,恬豆包,28
28,411146226,豆请给我一斤糖炒栗子,舰长,602,恬豆包,28
29,224670,毛玉喵,舰长,513,恬豆包,28
30,4631465,禧浴搓澡巾,舰长,364,恬豆包,28
31,1686289594,丸梨普贝当,舰长,942,恬豆包,28
32,378823,不染葵,舰长,256,恬豆包,28
33,39140611,海蓝丶胜者悲歌,舰长,376,恬豆包,27
34,431956406,我的颜栗只有你,舰长,393,恬豆包,27
35,59955258,这个昵称已经有鬼用过了,舰长,272,恬豆包,27
36,26892910,大于3个小于30个字符,舰长,1068,恬豆包,27
37,39088057,ZZzzzKk_,舰长,182,恬豆包,27
38,124003269,曲婉的小跟班,舰长,356,恬豆包,27
39,4464599,天曦,舰长,500,恬豆包,27
40,408030089,流明的雨,舰长,211,恬豆包,27
41,38600609,二月暨望,舰长,212,恬豆包,27
42,340809,玛修基列萊特,舰长,416,恬豆包,27
43,93214,o秋-知弦o,舰长,124,恬豆包,27
44,491121103,绯桂大好き,舰长,379,恬豆包,27
45,19531191,大老师Gin,舰长,32,恬豆包,26
46,12796481,绯色丶花,舰长,542,恬豆包,26
47,7033332,BusyTime,舰长,261,恬豆包,26
48,1580640,劝你纯良,舰长,543,恬豆包,26
49,151082,暴躁的妹唄唄,舰长,868,恬豆包,26
50,47943455,恬豆加油,舰长,290,恬豆包,26
51,22020361,我很中怡栗,舰长,422,恬豆包,26
52,27126376,大盒甜,舰长,201,恬豆包,26
53,215156666,全点防御高咲侑,舰长,333,恬豆包,26
