rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,257,恬豆包,30
2,149522,sed-i,提督,552,恬豆包,29
3,12071021,纯良小羊,提督,600,恬豆包,29
4,96000322,爱吃小绿龟的恬豆包,提督,803,恬豆包,28
5,79614621,悲山秋雨落,提督,142,恬豆包,28
6,411146226,豆请给我一斤糖炒栗子,提督,611,恬豆包,28
7,31798725,牛之七,提督,72,恬豆包,28
8,30502624,爱喝奶茶的发面馒头,提督,235,恬豆包,27
9,491121103,绯桂大好き,提督,388,恬豆包,27
10,69190175,小梦-逝去的青春,提督,70,恬豆包,27
11,97097355,大夢惊鸿,提督,399,恬豆包,27
12,264495479,逗逗阿丶,提督,222,恬豆包,26
13,11467904,卷毛狒狒_Official,提督,150,恬豆包,25
14,36269533,君ゆゆゆ魚,提督,46,恬豆包,25
15,174565,李寶根,提督,22,恬豆包,25
16,150434129,桓殳,提督,23,恬豆包,25
17,495672142,皎洁的月吗显得特别亮,舰长,552,恬豆包,30
18,13423628,可是我是个荔枝啊,舰长,507,恬豆包,30
19,2314835,KugimiyaNanase,舰长,582,恬豆包,29
20,225883915,飘啊飘啊飘啊飘_,舰长,708,恬豆包,29
21,385944,宝宝喝点水吧,舰长,381,恬豆包,29
22,319263289,神棍老师麦迪武,舰长,215,恬豆包,29
23,7833154,nothing-iwnl-,舰长,792,恬豆包,28
24,2966435,叙星晨,舰长,672,恬豆包,28
25,2482872,财前葵,舰长,462,恬豆包,28
26,4631465,禧浴搓澡巾,舰长,373,恬豆包,28
27,224670,毛玉喵,舰长,522,恬豆包,28
28,1686289594,丸梨普贝当,舰长,951,恬豆包,28
29,378823,不染葵,舰长,265,恬豆包,28
30,400702,月神二号,舰长,621,恬豆包,28
31,39140611,海蓝丶胜者悲歌,舰长,385,恬豆包,27
32,431956406,我的颜栗只有你,舰长,402,恬豆包,27
33,59955258,这个昵称已经有鬼用过了,舰长,281,恬豆包,27
34,124003269,曲婉的小跟班,舰长,365,恬豆包,27
35,26892910,大于3个小于30个字符,舰长,1077,恬豆包,27
36,39088057,ZZzzzKk_,舰长,191,恬豆包,27
37,93214,o秋-知弦o,舰长,133,恬豆包,27
38,32438573,自爆前的沙鲁,舰长,456,恬豆包,27
39,4464599,天曦,舰长,509,恬豆包,27
40,38600609,二月暨望,舰长,221,恬豆包,27
41,19531191,大老师Gin,舰长,41,恬豆包,27
42,12613525,矮摇摊,舰长,102,恬豆包,27
43,102748146,我要发动我的技能,舰长,454,恬豆包,26
44,12796481,绯色丶花,舰长,551,恬豆包,26
45,2941287,问问拿哪张医院预诊单,舰长,191,恬豆包,26
46,7033332,BusyTime,舰长,270,恬豆包,26
47,1580640,劝你纯良,舰长,552,恬豆包,26
48,151082,暴躁的妹唄唄,舰长,877,恬豆包,26
49,47943455,恬豆加油,舰长,299,恬豆包,26
50,22020361,我很中怡栗,舰长,431,恬豆包,26
51,215156666,全点防御高咲侑,舰长,342,恬豆包,26
52,27126376,大盒甜,舰长,210,恬豆包,26
53,6052395,知非晓默,舰长,471,恬豆包,26
54,57116,郭德纲,舰长,216,恬豆包,26
55,5114175,桔子棉花糖orange,舰长,495,恬豆包,26
56,613077,唐炒豆栗,舰长,270,恬豆包,26
57,111580180,月光鹿角,舰长,101,恬豆包,26
58,95807009,无人问许,舰长,73,恬豆包,26
59,8350414,智能成长型冤种,舰长,270,恬豆包,26
60,49855368,想起恐怖的事,舰长,60,恬豆包,26
61,90938464,梨寶的戀愛單日券,舰长,552,恬豆包,26
