rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,254,恬豆包,30
2,149522,sed-i,提督,549,恬豆包,29
3,12071021,纯良小羊,提督,597,恬豆包,29
4,96000322,爱吃小绿龟的恬豆包,提督,800,恬豆包,28
5,79614621,悲山秋雨落,提督,139,恬豆包,28
6,2482872,财前葵,提督,459,恬豆包,28
7,411146226,豆请给我一斤糖炒栗子,提督,608,恬豆包,28
8,31798725,牛之七,提督,69,恬豆包,28
9,30502624,爱喝奶茶的发面馒头,提督,232,恬豆包,27
10,491121103,绯桂大好き,提督,385,恬豆包,27
11,69190175,小梦-逝去的青春,提督,67,恬豆包,27
12,97097355,大夢惊鸿,提督,396,恬豆包,27
13,264495479,逗逗阿丶,提督,219,恬豆包,26
14,234549409,左边雨右边鱼,提督,29,恬豆包,26
15,11467904,卷毛狒狒_Official,提督,147,恬豆包,25
16,36269533,君ゆゆゆ魚,提督,43,恬豆包,25
17,174565,李寶根,提督,19,恬豆包,25
18,150434129,桓殳,提督,20,恬豆包,25
19,495672142,皎洁的月吗显得特别亮,舰长,549,恬豆包,30
20,13423628,可是我是个荔枝啊,舰长,504,恬豆包,30
21,2314835,KugimiyaNanase,舰长,579,恬豆包,29
22,225883915,飘啊飘啊飘啊飘_,舰长,705,恬豆包,29
23,385944,宝宝喝点水吧,舰长,378,恬豆包,29
24,319263289,神棍老师麦迪武,舰长,212,恬豆包,28
25,7833154,nothing-iwnl-,舰长,789,恬豆包,28
26,2966435,叙星晨,舰长,669,恬豆包,28
27,4631465,禧浴搓澡巾,舰长,370,恬豆包,28
28,224670,毛玉喵,舰长,519,恬豆包,28
29,1686289594,丸梨普贝当,舰长,948,恬豆包,28
30,378823,不染葵,舰长,262,恬豆包,28
31,400702,月神二号,舰长,618,恬豆包,28
32,39140611,海蓝丶胜者悲歌,舰长,382,恬豆包,27
33,431956406,我的颜栗只有你,舰长,399,恬豆包,27
34,59955258,这个昵称已经有鬼用过了,舰长,278,恬豆包,27
35,26892910,大于3个小于30个字符,舰长,1074,恬豆包,27
36,39088057,ZZzzzKk_,舰长,188,恬豆包,27
37,124003269,曲婉的小跟班,舰长,362,恬豆包,27
38,93214,o秋-知弦o,舰长,130,恬豆包,27
39,32438573,自爆前的沙鲁,舰长,453,恬豆包,27
40,4464599,天曦,舰长,506,恬豆包,27
41,38600609,二月暨望,舰长,218,恬豆包,27
42,12613525,矮摇摊,舰长,99,恬豆包,27
43,19531191,大老师Gin,舰长,38,恬豆包,26
44,12796481,绯色丶花,舰长,548,恬豆包,26
45,7033332,BusyTime,舰长,267,恬豆包,26
46,1580640,劝你纯良,舰长,549,恬豆包,26
