rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,千早爱音要坦荡荡,总督,559,恬豆包,31
2,3546692863396694,早睡早起1855,提督,264,恬豆包,30
3,149522,sed-i,提督,559,恬豆包,29
4,12071021,纯良小羊,提督,607,恬豆包,29
5,96000322,爱吃小绿龟的恬豆包,提督,810,恬豆包,28
6,79614621,悲山秋雨落,提督,149,恬豆包,28
7,31798725,牛之七,提督,79,恬豆包,28
8,411146226,豆请给我一斤糖炒栗子,提督,618,恬豆包,28
9,30502624,爱喝奶茶的发面馒头,提督,242,恬豆包,27
10,491121103,绯桂大好き,提督,395,恬豆包,27
11,69190175,小梦-逝去的青春,提督,77,恬豆包,27
12,97097355,大夢惊鸿,提督,406,恬豆包,27
13,264495479,逗逗阿丶,提督,229,恬豆包,26
14,36269533,君ゆゆゆ魚,提督,53,恬豆包,26
15,11467904,卷毛狒狒_Official,提督,157,恬豆包,25
16,12205426,千稻草,提督,8,恬豆包,25
17,356892,阿斯特赖亚丶,提督,39,恬豆包,25
18,174565,李寶根,提督,29,恬豆包,25
19,150434129,桓殳,提督,30,恬豆包,25
20,2314835,KugimiyaNanase,舰长,589,恬豆包,29
21,1302082741,粗鲁卑鄙,舰长,698,恬豆包,29
22,225883915,飘啊飘啊飘啊飘_,舰长,715,恬豆包,29
23,385944,宝宝喝点水吧,舰长,388,恬豆包,29
24,319263289,神棍老师麦迪武,舰长,222,恬豆包,29
25,7833154,nothing-iwnl-,舰长,799,恬豆包,28
26,2058228,冰尾青年事件簿,舰长,128,恬豆包,28
27,2482872,财前葵,舰长,469,恬豆包,28
28,2966435,叙星晨,舰长,679,恬豆包,28
29,4631465,禧浴搓澡巾,舰长,380,恬豆包,28
30,224670,毛玉喵,舰长,529,恬豆包,28
31,400702,月神二号,舰长,628,恬豆包,28
32,1686289594,丸梨普贝当,舰长,958,恬豆包,28
33,39140611,海蓝丶胜者悲歌,舰长,392,恬豆包,28
34,431956406,我的颜栗只有你,舰长,409,恬豆包,27
35,59955258,这个昵称已经有鬼用过了,舰长,288,恬豆包,27
36,124003269,曲婉的小跟班,舰长,372,恬豆包,27
37,26892910,大于3个小于30个字符,舰长,1084,恬豆包,27
38,39088057,ZZzzzKk_,舰长,198,恬豆包,27
39,43667411,蒼のエーテル,舰长,542,恬豆包,27
40,93214,o秋-知弦o,舰长,140,恬豆包,27
41,32438573,自爆前的沙鲁,舰长,463,恬豆包,27
42,12613525,矮摇摊,舰长,109,恬豆包,27
43,4464599,天曦,舰长,516,恬豆包,27
44,19531191,大老师Gin,舰长,48,恬豆包,27
45,38600609,二月暨望,舰长,228,恬豆包,27
