rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,158,恬豆包,28
2,225883915,飘啊飘啊飘啊飘_,舰长,609,恬豆包,29
3,19977954,泠泠七弦上え,舰长,618,恬豆包,29
4,477273649,盐奶盖冷萃加氮,舰长,978,恬豆包,28
5,149522,sed-i,舰长,501,恬豆包,28
6,385944,宝宝喝点水吧,舰长,282,恬豆包,28
7,12071021,纯良小羊,舰长,501,恬豆包,28
8,1686289594,丸梨普贝当,舰长,852,恬豆包,28
9,8573986,氕氘氚丿丿l丿ll,舰长,228,恬豆包,27
10,39140611,海蓝丶胜者悲歌,舰长,286,恬豆包,27
11,26892910,大于3个小于30个字符,舰长,978,恬豆包,27
12,7208836,幕兮丶gogo队版,舰长,117,恬豆包,27
13,4464599,天曦,舰长,410,恬豆包,27
14,400702,月神二号,舰长,522,恬豆包,27
15,96635934,流泪人吾皇,舰长,982,恬豆包,27
16,32933365,bekkibekkibe,舰长,541,恬豆包,26
17,6665522,辣牛奶不吃辣,舰长,988,恬豆包,26
18,408030089,流明的雨,舰长,173,恬豆包,26
19,1580640,劝你纯良,舰长,483,恬豆包,26
20,151082,暴躁的妹唄唄,舰长,778,恬豆包,26
21,6052395,知非晓默,舰长,372,恬豆包,26
22,215156666,全点防御高咲侑,舰长,285,恬豆包,26
23,10826177,瑜木踢西瓜,舰长,944,恬豆包,26
24,22020361,中怡栗栗子,舰长,375,恬豆包,26
25,30502624,爱喝奶茶的发面馒头,舰长,136,恬豆包,26
26,90938464,永远的鸟厨烈焰使,舰长,479,恬豆包,26
27,47943455,恬豆加油,舰长,205,恬豆包,26
28,4429890,徐佳莹丶LaLa,舰长,445,恬豆包,26
29,143641,御意見無用-,舰长,196,恬豆包,26
30,2106805,SPYNGELION,舰长,663,恬豆包,26
31,381373415,豆奶为你痴,舰长,163,恬豆包,26
32,1452847184,迟到且早退的KING,舰长,479,恬豆包,26
33,404140110,奈尔露菲雅,舰长,479,恬豆包,26
34,59379500,灬亲亲握握灬,舰长,604,恬豆包,25
35,71993,月颗千,舰长,408,恬豆包,25
36,13637836,A-B-C-K,舰长,320,恬豆包,25
37,29294353,zorro853,舰长,508,恬豆包,25
38,641276,世杰,舰长,479,恬豆包,25
39,63037,ナリタタイシン,舰长,479,恬豆包,25
40,2450291,风涛不记苏,舰长,246,恬豆包,25
41,20270543,Rayarq,舰长,479,恬豆包,25
42,7556692,举年i,舰长,479,恬豆包,25
43,20555867,riru_Kazumi,舰长,318,恬豆包,25
44,32166499,一般小豆,舰长,166,恬豆包,25
45,4104624,天才美少女恬豆,舰长,358,恬豆包,25
46,235455359,玉光剑气张遥星,舰长,318,恬豆包,25
47,14689199,VentusJeff,舰长,228,恬豆包,25
48,35201973,森林图书馆,舰长,165,恬豆包,24
49,354147456,歼世咩咩子_zZ,舰长,117,恬豆包,24
50,6068627,奶♂皮,舰长,238,恬豆包,24
51,110375756,Einherjar,舰长,143,恬豆包,24
52,28204958,权是她,舰长,177,恬豆包,24
53,76787436,咫尺天涯间99,舰长,135,恬豆包,24
54,201450098,唱着歌弹着斑鸠,舰长,79,恬豆包,24
55,34011514,木可走首,舰长,135,恬豆包,24
56,211946101,戛纳大影帝,舰长,108,恬豆包,23
57,25137085,Jaime2Lannister,舰长,143,恬豆包,23
58,123281107,Yukinoa结城希亚的喵,舰长,138,恬豆包,23
59,11621965,沐渍唐,舰长,138,恬豆包,23
60,1150609275,金鱼大仙Studio,舰长,138,恬豆包,23
61,8207824,地球OL国服第一混,舰长,80,恬豆包,23
62,290893127,福禄王权,舰长,108,恬豆包,23
63,13066685,风逝reuxd,舰长,108,恬豆包,23
64,481118003,金鱼大鲸鱼,舰长,108,恬豆包,23
65,13411047,叁三俩两,舰长,117,恬豆包,23
66,23743505,龟速灬船长,舰长,117,恬豆包,23
67,1669695555,あい秋天_,舰长,108,恬豆包,23
68,393319752,打豆豆haha,舰长,108,恬豆包,23
69,108414946,Rhapsody_狂想,舰长,118,恬豆包,23
70,7906121,XDzz4,舰长,108,恬豆包,23
71,6609157,吾辈是柳絮,舰长,117,恬豆包,23
72,52709855,须弥感,舰长,117,恬豆包,23
73,5164976,にしきごい-,舰长,117,恬豆包,23
74,49177011,戏言侦探莉丝佳,舰长,108,恬豆包,23
75,400791585,一个自律的石头,舰长,108,恬豆包,23
76,3546646537308935,小阿的守夜人,舰长,108,恬豆包,23
77,3546582301542999,烁焰512,舰长,117,恬豆包,23
78,3494374950308320,写意胜行,舰长,108,恬豆包,23
79,299179629,iqbssbqi88,舰长,117,恬豆包,23
80,274884696,綾地_宁宁厨,舰长,117,恬豆包,23
81,247305905,爱吃肉的小白老师,舰长,108,恬豆包,23
82,241007,虚煌星,舰长,108,恬豆包,23
83,21770450,superMac_,舰长,108,恬豆包,23
84,1972389896,bili_45792247048,舰长,117,恬豆包,23
85,1812861161,bili_21880802220,舰长,117,恬豆包,23
86,161225119,花语凝夜,舰长,117,恬豆包,23
87,13583559,尼耶什格_川子,舰长,108,恬豆包,23
88,12692409,老板断气老板尸体铅钢,舰长,108,恬豆包,23
89,12586930,立体角w,舰长,116,恬豆包,23
90,10633758,默默陌摸鱼,舰长,108,恬豆包,23
91,24608573,恬怡弄人,舰长,74,恬豆包,22
92,111580180,月光鹿角,舰长,44,恬豆包,22
93,5850658,rofflecake,舰长,47,恬豆包,22
