rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,162,恬豆包,28
2,225883915,飘啊飘啊飘啊飘_,舰长,613,恬豆包,29
3,477273649,盐奶盖冷萃加氮,舰长,982,恬豆包,28
4,149522,sed-i,舰长,505,恬豆包,28
5,385944,宝宝喝点水吧,舰长,286,恬豆包,28
6,12071021,纯良小羊,舰长,505,恬豆包,28
7,1686289594,丸梨普贝当,舰长,856,恬豆包,28
8,8573986,氕氘氚丿丿l丿ll,舰长,232,恬豆包,27
9,39140611,海蓝丶胜者悲歌,舰长,290,恬豆包,27
10,26892910,大于3个小于30个字符,舰长,982,恬豆包,27
11,7208836,幕兮丶回归生活版,舰长,121,恬豆包,27
12,4464599,天曦,舰长,414,恬豆包,27
13,400702,月神二号,舰长,526,恬豆包,27
14,96635934,流泪人吾皇,舰长,986,恬豆包,27
15,6665522,辣牛奶不吃辣,舰长,992,恬豆包,26
16,408030089,流明的雨,舰长,177,恬豆包,26
17,1580640,劝你纯良,舰长,487,恬豆包,26
18,151082,暴躁的妹唄唄,舰长,782,恬豆包,26
19,6052395,知非晓默,舰长,376,恬豆包,26
20,215156666,全点防御高咲侑,舰长,289,恬豆包,26
21,10826177,瑜木踢西瓜,舰长,948,恬豆包,26
22,90938464,永远的鸟厨烈焰使,舰长,483,恬豆包,26
23,22020361,中怡栗栗子,舰长,379,恬豆包,26
24,30502624,爱喝奶茶的发面馒头,舰长,140,恬豆包,26
25,47943455,恬豆加油,舰长,209,恬豆包,26
26,4429890,徐佳莹丶LaLa,舰长,449,恬豆包,26
27,143641,御意見無用-,舰长,200,恬豆包,26
28,2106805,SPYNGELION,舰长,667,恬豆包,26
29,381373415,豆奶为你痴,舰长,167,恬豆包,26
30,404140110,奈尔露菲雅,舰长,483,恬豆包,26
31,59379500,灬亲亲握握灬,舰长,608,恬豆包,25
32,71993,月颗千,舰长,412,恬豆包,25
33,13637836,A-B-C-K,舰长,324,恬豆包,25
34,20270543,Rayarq,舰长,483,恬豆包,25
35,7556692,举年i,舰长,483,恬豆包,25
36,2450291,风涛不记苏,舰长,250,恬豆包,25
37,20555867,riru_Kazumi,舰长,322,恬豆包,25
38,32166499,一般小豆,舰长,170,恬豆包,25
39,4104624,天才美少女恬豆,舰长,362,恬豆包,25
40,235455359,玉光剑气张遥星,舰长,322,恬豆包,25
41,14689199,VentusJeff,舰长,232,恬豆包,25
42,35201973,森林图书馆,舰长,169,恬豆包,24
43,354147456,歼世咩咩子_zZ,舰长,121,恬豆包,24
44,110375756,Einherjar,舰长,147,恬豆包,24
45,28204958,权是她,舰长,181,恬豆包,24
46,76787436,咫尺天涯间99,舰长,139,恬豆包,24
47,201450098,唱着歌弹着斑鸠,舰长,83,恬豆包,24
48,34011514,木可走首,舰长,139,恬豆包,24
49,211946101,戛纳大影帝,舰长,112,恬豆包,23
50,6609157,吾辈是柳絮,舰长,121,恬豆包,23
51,52709855,须弥感,舰长,121,恬豆包,23
52,5164976,にしきごい-,舰长,121,恬豆包,23
53,3546582301542999,烁焰512,舰长,121,恬豆包,23
54,299179629,iqbssbqi88,舰长,121,恬豆包,23
55,25137085,Jaime2Lannister,舰长,147,恬豆包,23
56,1972389896,bili_45792247048,舰长,121,恬豆包,23
57,161225119,花语凝夜,舰长,121,恬豆包,23
58,123281107,Yukinoa结城希亚的喵,舰长,142,恬豆包,23
59,11621965,沐渍唐,舰长,142,恬豆包,23
60,1150609275,金鱼大仙Studio,舰长,142,恬豆包,23
61,8207824,地球OL国服第一混,舰长,84,恬豆包,23
62,290893127,福禄王权,舰长,112,恬豆包,23
63,13066685,风逝reuxd,舰长,112,恬豆包,23
64,481118003,金鱼大鲸鱼,舰长,112,恬豆包,23
65,13411047,叁三俩两,舰长,121,恬豆包,23
66,23743505,龟速灬船长,舰长,121,恬豆包,23
67,1669695555,あい秋天_,舰长,112,恬豆包,23
68,393319752,打豆豆haha,舰长,112,恬豆包,23
69,7906121,XDzz4,舰长,112,恬豆包,23
70,49177011,戏言侦探莉丝佳,舰长,112,恬豆包,23
71,400791585,一个自律的石头,舰长,112,恬豆包,23
72,3546646537308935,小阿的守夜人,舰长,112,恬豆包,23
73,3494374950308320,写意胜行,舰长,112,恬豆包,23
74,274884696,綾地_宁宁厨,舰长,121,恬豆包,23
75,247305905,爱吃肉的小白老师,舰长,112,恬豆包,23
76,241007,虚煌星,舰长,112,恬豆包,23
77,21770450,superMac_,舰长,112,恬豆包,23
78,1812861161,bili_21880802220,舰长,121,恬豆包,23
79,13583559,尼耶什格_川子,舰长,112,恬豆包,23
80,12692409,老板断气老板尸体铅钢,舰长,112,恬豆包,23
81,12586930,立体角w,舰长,120,恬豆包,23
82,10633758,默默陌摸鱼,舰长,112,恬豆包,23
83,24608573,恬怡弄人,舰长,78,恬豆包,22
84,111580180,月光鹿角,舰长,48,恬豆包,22
85,5850658,rofflecake,舰长,51,恬豆包,22
