rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,161,恬豆包,28
2,225883915,飘啊飘啊飘啊飘_,舰长,612,恬豆包,29
3,19977954,泠泠七弦上え,舰长,621,恬豆包,29
4,477273649,盐奶盖冷萃加氮,舰长,981,恬豆包,28
5,149522,sed-i,舰长,504,恬豆包,28
6,385944,宝宝喝点水吧,舰长,285,恬豆包,28
7,12071021,纯良小羊,舰长,504,恬豆包,28
8,1686289594,丸梨普贝当,舰长,855,恬豆包,28
9,8573986,氕氘氚丿丿l丿ll,舰长,231,恬豆包,27
10,39140611,海蓝丶胜者悲歌,舰长,289,恬豆包,27
11,26892910,大于3个小于30个字符,舰长,981,恬豆包,27
12,7208836,幕兮丶gogo队版,舰长,120,恬豆包,27
13,4464599,天曦,舰长,413,恬豆包,27
14,400702,月神二号,舰长,525,恬豆包,27
15,96635934,流泪人吾皇,舰长,985,恬豆包,27
16,6665522,辣牛奶不吃辣,舰长,991,恬豆包,26
17,408030089,流明的雨,舰长,176,恬豆包,26
18,1580640,劝你纯良,舰长,486,恬豆包,26
19,151082,暴躁的妹唄唄,舰长,781,恬豆包,26
20,6052395,知非晓默,舰长,375,恬豆包,26
21,215156666,全点防御高咲侑,舰长,288,恬豆包,26
22,10826177,瑜木踢西瓜,舰长,947,恬豆包,26
23,90938464,永远的鸟厨烈焰使,舰长,482,恬豆包,26
24,22020361,中怡栗栗子,舰长,378,恬豆包,26
25,30502624,爱喝奶茶的发面馒头,舰长,139,恬豆包,26
26,47943455,恬豆加油,舰长,208,恬豆包,26
27,4429890,徐佳莹丶LaLa,舰长,448,恬豆包,26
28,143641,御意見無用-,舰长,199,恬豆包,26
29,2106805,SPYNGELION,舰长,666,恬豆包,26
30,381373415,豆奶为你痴,舰长,166,恬豆包,26
31,404140110,奈尔露菲雅,舰长,482,恬豆包,26
32,59379500,灬亲亲握握灬,舰长,607,恬豆包,25
33,71993,月颗千,舰长,411,恬豆包,25
34,13637836,A-B-C-K,舰长,323,恬豆包,25
35,29294353,zorro853,舰长,511,恬豆包,25
36,20270543,Rayarq,舰长,482,恬豆包,25
37,7556692,举年i,舰长,482,恬豆包,25
38,2450291,风涛不记苏,舰长,249,恬豆包,25
39,20555867,riru_Kazumi,舰长,321,恬豆包,25
40,32166499,一般小豆,舰长,169,恬豆包,25
41,4104624,天才美少女恬豆,舰长,361,恬豆包,25
42,235455359,玉光剑气张遥星,舰长,321,恬豆包,25
43,14689199,VentusJeff,舰长,231,恬豆包,25
44,35201973,森林图书馆,舰长,168,恬豆包,24
45,354147456,歼世咩咩子_zZ,舰长,120,恬豆包,24
46,6068627,奶♂皮,舰长,241,恬豆包,24
47,110375756,Einherjar,舰长,146,恬豆包,24
48,28204958,权是她,舰长,180,恬豆包,24
49,76787436,咫尺天涯间99,舰长,138,恬豆包,24
50,201450098,唱着歌弹着斑鸠,舰长,82,恬豆包,24
51,34011514,木可走首,舰长,138,恬豆包,24
52,211946101,戛纳大影帝,舰长,111,恬豆包,23
53,25137085,Jaime2Lannister,舰长,146,恬豆包,23
54,123281107,Yukinoa结城希亚的喵,舰长,141,恬豆包,23
55,11621965,沐渍唐,舰长,141,恬豆包,23
56,1150609275,金鱼大仙Studio,舰长,141,恬豆包,23
57,8207824,地球OL国服第一混,舰长,83,恬豆包,23
58,290893127,福禄王权,舰长,111,恬豆包,23
59,13066685,风逝reuxd,舰长,111,恬豆包,23
60,481118003,金鱼大鲸鱼,舰长,111,恬豆包,23
61,13411047,叁三俩两,舰长,120,恬豆包,23
62,23743505,龟速灬船长,舰长,120,恬豆包,23
63,1669695555,あい秋天_,舰长,111,恬豆包,23
64,393319752,打豆豆haha,舰长,111,恬豆包,23
65,108414946,Rhapsody_狂想,舰长,121,恬豆包,23
66,7906121,XDzz4,舰长,111,恬豆包,23
67,6609157,吾辈是柳絮,舰长,120,恬豆包,23
68,52709855,须弥感,舰长,120,恬豆包,23
69,5164976,にしきごい-,舰长,120,恬豆包,23
70,49177011,戏言侦探莉丝佳,舰长,111,恬豆包,23
71,400791585,一个自律的石头,舰长,111,恬豆包,23
72,3546646537308935,小阿的守夜人,舰长,111,恬豆包,23
73,3546582301542999,烁焰512,舰长,120,恬豆包,23
74,3494374950308320,写意胜行,舰长,111,恬豆包,23
75,299179629,iqbssbqi88,舰长,120,恬豆包,23
76,274884696,綾地_宁宁厨,舰长,120,恬豆包,23
77,247305905,爱吃肉的小白老师,舰长,111,恬豆包,23
78,241007,虚煌星,舰长,111,恬豆包,23
79,21770450,superMac_,舰长,111,恬豆包,23
80,1972389896,bili_45792247048,舰长,120,恬豆包,23
81,1812861161,bili_21880802220,舰长,120,恬豆包,23
82,161225119,花语凝夜,舰长,120,恬豆包,23
83,13583559,尼耶什格_川子,舰长,111,恬豆包,23
84,12692409,老板断气老板尸体铅钢,舰长,111,恬豆包,23
85,12586930,立体角w,舰长,119,恬豆包,23
86,10633758,默默陌摸鱼,舰长,111,恬豆包,23
87,24608573,恬怡弄人,舰长,77,恬豆包,22
88,111580180,月光鹿角,舰长,47,恬豆包,22
89,5850658,rofflecake,舰长,50,恬豆包,22
