rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,173,恬豆包,28
2,225883915,飘啊飘啊飘啊飘_,舰长,624,恬豆包,29
3,477273649,盐奶盖冷萃加氮,舰长,993,恬豆包,28
4,385944,宝宝喝点水吧,舰长,297,恬豆包,28
5,12071021,纯良小羊,舰长,516,恬豆包,28
6,1686289594,丸梨普贝当,舰长,867,恬豆包,28
7,39140611,海蓝丶胜者悲歌,舰长,301,恬豆包,27
8,26892910,大于3个小于30个字符,舰长,993,恬豆包,27
9,4464599,天曦,舰长,425,恬豆包,27
10,400702,月神二号,舰长,537,恬豆包,27
11,96635934,流泪人吾皇,舰长,997,恬豆包,27
12,6665522,辣牛奶不吃辣,舰长,1003,恬豆包,26
13,1580640,劝你纯良,舰长,498,恬豆包,26
14,151082,暴躁的妹唄唄,舰长,793,恬豆包,26
15,6052395,知非晓默,舰长,387,恬豆包,26
16,215156666,全点防御高咲侑,舰长,300,恬豆包,26
17,10826177,瑜木踢西瓜,舰长,959,恬豆包,26
18,30502624,爱喝奶茶的发面馒头,舰长,151,恬豆包,26
19,90938464,永远的鸟厨烈焰使,舰长,494,恬豆包,26
20,22020361,中怡栗栗子,舰长,390,恬豆包,26
21,47943455,恬豆加油,舰长,220,恬豆包,26
22,4429890,徐佳莹丶LaLa,舰长,460,恬豆包,26
23,143641,御意見無用-,舰长,211,恬豆包,26
24,2106805,SPYNGELION,舰长,678,恬豆包,26
25,381373415,豆奶为你痴,舰长,178,恬豆包,26
26,404140110,奈尔露菲雅,舰长,494,恬豆包,26
27,71993,月颗千,舰长,423,恬豆包,26
28,59379500,灬亲亲握握灬,舰长,619,恬豆包,25
29,13637836,A-B-C-K,舰长,335,恬豆包,25
30,20270543,Rayarq,舰长,494,恬豆包,25
31,7556692,举年i,舰长,494,恬豆包,25
32,2450291,风涛不记苏,舰长,261,恬豆包,25
33,32166499,一般小豆,舰长,181,恬豆包,25
34,4104624,天才美少女恬豆,舰长,373,恬豆包,25
35,35201973,森林图书馆,舰长,180,恬豆包,24
36,110375756,Einherjar,舰长,158,恬豆包,24
37,211946101,戛纳大影帝,舰长,123,恬豆包,24
38,25137085,Jaime2Lannister,舰长,158,恬豆包,24
39,11621965,沐渍唐,舰长,153,恬豆包,24
40,1150609275,金鱼大仙Studio,舰长,153,恬豆包,24
41,76787436,咫尺天涯间99,舰长,150,恬豆包,24
42,201450098,唱着歌弹着斑鸠,舰长,94,恬豆包,24
43,34011514,木可走首,舰长,150,恬豆包,24
44,8207824,地球OL国服第一混,舰长,95,恬豆包,24
45,481118003,金鱼大鲸鱼,舰长,123,恬豆包,24
46,1669695555,あい秋天_,舰长,123,恬豆包,23
47,393319752,打豆豆haha,舰长,123,恬豆包,23
48,7906121,XDzz4,舰长,123,恬豆包,23
49,6609157,吾辈是柳絮,舰长,132,恬豆包,23
50,52709855,须弥感,舰长,132,恬豆包,23
51,5164976,にしきごい-,舰长,132,恬豆包,23
52,400791585,一个自律的石头,舰长,123,恬豆包,23
53,3546646537308935,小阿的守夜人,舰长,123,恬豆包,23
54,3546582301542999,烁焰512,舰长,132,恬豆包,23
55,299179629,iqbssbqi88,舰长,132,恬豆包,23
56,247305905,爱吃肉的小白老师,舰长,123,恬豆包,23
57,1972389896,bili_45792247048,舰长,132,恬豆包,23
58,161225119,花语凝夜,舰长,132,恬豆包,23
59,13583559,尼耶什格_川子,舰长,123,恬豆包,23
60,12692409,老板断气老板尸体铅钢,舰长,123,恬豆包,23
61,24608573,恬怡弄人,舰长,89,恬豆包,22
62,111580180,月光鹿角,舰长,59,恬豆包,22
