rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,217,恬豆包,29
2,319263289,神棍老师麦迪武,提督,182,恬豆包,28
3,7833154,nothing-iwnl-,提督,752,恬豆包,28
4,79614621,悲山秋雨落,提督,102,恬豆包,27
5,495672142,说的豆理_爱要坦荡荡,舰长,512,恬豆包,30
6,2314835,KugimiyaNanase,舰长,542,恬豆包,29
7,225883915,飘啊飘啊飘啊飘_,舰长,668,恬豆包,29
8,477273649,盐奶盖冷萃加氮,舰长,1037,恬豆包,28
9,149522,sed-i,舰长,512,恬豆包,28
10,385944,宝宝喝点水吧,舰长,341,恬豆包,28
11,2966435,叙星晨,舰长,632,恬豆包,28
12,12071021,纯良小羊,舰长,560,恬豆包,28
13,224670,毛玉喵,舰长,482,恬豆包,28
14,411146226,豆请给我一斤糖炒栗子,舰长,572,恬豆包,28
15,1686289594,丸梨普贝当,舰长,911,恬豆包,28
16,39140611,海蓝丶胜者悲歌,舰长,345,恬豆包,27
17,431956406,我的颜栗只有你,舰长,362,恬豆包,27
18,2482872,财前葵,舰长,422,恬豆包,27
19,119941508,抽象小豆,舰长,212,恬豆包,27
20,19393266,一颗太阳星r,舰长,392,恬豆包,27
21,59955258,这个昵称已经有鬼用过了,舰长,242,恬豆包,27
22,26892910,大于3个小于30个字符,舰长,1037,恬豆包,27
23,3499113,-谢谢你泰罗,舰长,302,恬豆包,27
24,43667411,蒼のエーテル,舰长,512,恬豆包,27
25,400702,月神二号,舰长,581,恬豆包,27
26,4464599,天曦,舰长,469,恬豆包,27
27,28640116,我永远喜欢恬豆,舰长,452,恬豆包,27
28,39088057,ZZzzzKk_,舰长,152,恬豆包,27
29,491121103,绯桂大好き,舰长,348,恬豆包,26
30,1580640,劝你纯良,舰长,512,恬豆包,26
31,151082,暴躁的妹唄唄,舰长,837,恬豆包,26
32,12796481,绯色丶花,舰长,511,恬豆包,26
33,30502624,爱喝奶茶的发面馒头,舰长,195,恬豆包,26
34,3647293,FunkyPant,舰长,309,恬豆包,26
35,22020361,我很中怡栗,舰长,392,恬豆包,26
36,47943455,恬豆加油,舰长,259,恬豆包,26
37,6052395,知非晓默,舰长,431,恬豆包,26
38,215156666,全点防御高咲侑,舰长,302,恬豆包,26
39,10826177,瑜木踢西瓜,舰长,962,恬豆包,26
40,90938464,永远的鸟厨烈焰使,舰长,512,恬豆包,26
