rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,总督,226,恬豆包,29
2,319263289,神棍老师麦迪武,提督,191,恬豆包,28
3,7833154,nothing-iwnl-,提督,761,恬豆包,28
4,385944,宝宝喝点水吧,提督,350,恬豆包,28
5,149522,sed-i,提督,521,恬豆包,28
6,12071021,纯良小羊,提督,569,恬豆包,28
7,79614621,悲山秋雨落,提督,111,恬豆包,28
8,400702,月神二号,提督,590,恬豆包,27
9,31798725,牛之七,提督,41,恬豆包,27
10,30502624,爱喝奶茶的发面馒头,提督,204,恬豆包,27
11,12613525,矮摇摊,提督,71,恬豆包,26
12,57116,郭德纲,提督,186,恬豆包,26
13,14605877,jasonlai1004,提督,9,恬豆包,25
14,47734615,士多啤栗少吃俊,提督,36,恬豆包,25
15,495672142,说的豆理跪下,舰长,521,恬豆包,30
16,2314835,KugimiyaNanase,舰长,551,恬豆包,29
17,225883915,飘啊飘啊飘啊飘_,舰长,677,恬豆包,29
18,477273649,盐奶盖冷萃加氮,舰长,1046,恬豆包,28
19,2966435,叙星晨,舰长,641,恬豆包,28
20,224670,毛玉喵,舰长,491,恬豆包,28
21,411146226,豆请给我一斤糖炒栗子,舰长,581,恬豆包,28
22,1686289594,丸梨普贝当,舰长,920,恬豆包,28
23,39140611,海蓝丶胜者悲歌,舰长,354,恬豆包,27
24,2482872,财前葵,舰长,431,恬豆包,27
25,431956406,我的颜栗只有你,舰长,371,恬豆包,27
26,119941508,抽象小豆,舰长,221,恬豆包,27
27,59955258,这个昵称已经有鬼用过了,舰长,251,恬豆包,27
28,19393266,一颗太阳星r,舰长,401,恬豆包,27
29,26892910,大于3个小于30个字符,舰长,1046,恬豆包,27
30,124003269,曲婉的小跟班,舰长,334,恬豆包,27
31,3499113,-谢谢你泰罗,舰长,311,恬豆包,27
32,43667411,蒼のエーテル,舰长,521,恬豆包,27
33,32438573,自爆前的沙鲁,舰长,430,恬豆包,27
34,4464599,天曦,舰长,478,恬豆包,27
35,39088057,ZZzzzKk_,舰长,161,恬豆包,27
36,340809,玛修基列萊特,舰长,394,恬豆包,27
37,28640116,我永远喜欢恬豆,舰长,461,恬豆包,27
38,408030089,流明的雨,舰长,189,恬豆包,26
39,491121103,绯桂大好き,舰长,357,恬豆包,26
40,102748146,我要发动我的技能,舰长,430,恬豆包,26
41,151082,暴躁的妹唄唄,舰长,846,恬豆包,26
42,1580640,劝你纯良,舰长,521,恬豆包,26
