rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,总督,231,恬豆包,29
2,319263289,神棍老师麦迪武,提督,196,恬豆包,28
3,7833154,nothing-iwnl-,提督,766,恬豆包,28
4,385944,宝宝喝点水吧,提督,355,恬豆包,28
5,149522,sed-i,提督,526,恬豆包,28
6,12071021,纯良小羊,提督,574,恬豆包,28
7,2482872,财前葵,提督,436,恬豆包,28
8,79614621,悲山秋雨落,提督,116,恬豆包,28
9,400702,月神二号,提督,595,恬豆包,27
10,31798725,牛之七,提督,46,恬豆包,27
11,30502624,爱喝奶茶的发面馒头,提督,209,恬豆包,27
12,12613525,矮摇摊,提督,76,恬豆包,26
13,57116,郭德纲,提督,191,恬豆包,26
14,14605877,jasonlai1004,提督,14,恬豆包,25
15,234549409,左边雨右边鱼,提督,6,恬豆包,25
16,47734615,士多啤栗少吃俊,提督,41,恬豆包,25
17,495672142,说的豆理跪下,舰长,526,恬豆包,30
18,13423628,可是我是个荔枝啊,舰长,481,恬豆包,30
19,2314835,KugimiyaNanase,舰长,556,恬豆包,29
20,225883915,飘啊飘啊飘啊飘_,舰长,682,恬豆包,29
21,477273649,盐奶盖冷萃加氮,舰长,1051,恬豆包,28
22,2966435,叙星晨,舰长,646,恬豆包,28
23,224670,毛玉喵,舰长,496,恬豆包,28
24,411146226,豆请给我一斤糖炒栗子,舰长,586,恬豆包,28
25,1686289594,丸梨普贝当,舰长,925,恬豆包,28
26,39140611,海蓝丶胜者悲歌,舰长,359,恬豆包,27
27,431956406,我的颜栗只有你,舰长,376,恬豆包,27
28,119941508,抽象小豆,舰长,226,恬豆包,27
29,59955258,这个昵称已经有鬼用过了,舰长,256,恬豆包,27
30,19393266,一颗太阳星r,舰长,406,恬豆包,27
31,26892910,大于3个小于30个字符,舰长,1051,恬豆包,27
32,124003269,曲婉的小跟班,舰长,339,恬豆包,27
33,3499113,-谢谢你泰罗,舰长,316,恬豆包,27
34,43667411,蒼のエーテル,舰长,526,恬豆包,27
35,32438573,自爆前的沙鲁,舰长,435,恬豆包,27
36,4464599,天曦,舰长,483,恬豆包,27
37,39088057,ZZzzzKk_,舰长,166,恬豆包,27
38,340809,玛修基列萊特,舰长,399,恬豆包,27
39,28640116,我永远喜欢恬豆,舰长,466,恬豆包,27
40,408030089,流明的雨,舰长,194,恬豆包,26
41,491121103,绯桂大好き,舰长,362,恬豆包,26
42,102748146,我要发动我的技能,舰长,435,恬豆包,26
43,7033332,BusyTime,舰长,244,恬豆包,26
44,12796481,绯色丶花,舰长,525,恬豆包,26
45,1580640,劝你纯良,舰长,526,恬豆包,26
46,151082,暴躁的妹唄唄,舰长,851,恬豆包,26
47,47943455,恬豆加油,舰长,273,恬豆包,26
48,27126376,大盒甜,舰长,184,恬豆包,26
49,3647293,FunkyPant,舰长,323,恬豆包,26
50,22020361,我很中怡栗,舰长,406,恬豆包,26
51,111729417,永夜月,舰长,375,恬豆包,26
52,69190175,小梦-逝去的青春,舰长,44,恬豆包,26
53,6052395,知非晓默,舰长,445,恬豆包,26
54,8350414,智能成长型冤种,舰长,244,恬豆包,26
55,215156666,全点防御高咲侑,舰长,316,恬豆包,26
56,10826177,瑜木踢西瓜,舰长,976,恬豆包,26
57,90938464,梨寶的戀愛單日券,舰长,526,恬豆包,26
58,613077,唐炒豆栗,舰长,244,恬豆包,26
59,97097355,大夢惊鸿,舰长,373,恬豆包,26
60,7489913,不是小可爱是小丑,舰长,136,恬豆包,26
61,143641,御意見無用-,舰长,226,恬豆包,26
62,2106805,SPYNGELION,舰长,736,恬豆包,26
63,177936092,幼稚占领高地,舰长,226,恬豆包,26
64,26984312,格罗宁根的老汉,舰长,375,恬豆包,26
65,381373415,豆奶为你痴,舰长,191,恬豆包,26
66,404140110,奈尔露菲雅,舰长,552,恬豆包,26
67,2941287,问问拿哪张医院预诊单,舰长,165,恬豆包,26
68,10795182,Tama_K,舰长,255,恬豆包,26
69,32283784,普通小随,舰长,256,恬豆包,26
70,71993,月颗千,舰长,481,恬豆包,26
71,13637836,A-B-C-K,舰长,393,恬豆包,26
72,59379500,灬亲亲握握灬,舰长,677,恬豆包,26
73,49855368,想起恐怖的事,舰长,34,恬豆包,26
74,15712025,秒我中子,舰长,166,恬豆包,26
75,100545100,木有云Q,舰长,226,恬豆包,26
76,18637086,丶芯丨,舰长,226,恬豆包,26
77,9970815,-古原-,舰长,166,恬豆包,26
78,17242172,Mrburns,舰长,156,恬豆包,26
79,32166499,一般小豆,舰长,239,恬豆包,25
80,11543260,静远秋枫,舰长,136,恬豆包,25
