rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,220,恬豆包,29
2,319263289,神棍老师麦迪武,提督,185,恬豆包,28
3,7833154,nothing-iwnl-,提督,755,恬豆包,28
4,79614621,悲山秋雨落,提督,105,恬豆包,27
5,14605877,jasonlai1004,提督,3,恬豆包,25
6,495672142,说的豆理_爱要坦荡荡,舰长,515,恬豆包,30
7,2314835,KugimiyaNanase,舰长,545,恬豆包,29
8,225883915,飘啊飘啊飘啊飘_,舰长,671,恬豆包,29
9,477273649,盐奶盖冷萃加氮,舰长,1040,恬豆包,28
10,149522,sed-i,舰长,515,恬豆包,28
11,385944,宝宝喝点水吧,舰长,344,恬豆包,28
12,2966435,叙星晨,舰长,635,恬豆包,28
13,12071021,纯良小羊,舰长,563,恬豆包,28
14,224670,毛玉喵,舰长,485,恬豆包,28
15,411146226,豆请给我一斤糖炒栗子,舰长,575,恬豆包,28
16,1686289594,丸梨普贝当,舰长,914,恬豆包,28
17,39140611,海蓝丶胜者悲歌,舰长,348,恬豆包,27
18,431956406,我的颜栗只有你,舰长,365,恬豆包,27
19,2482872,财前葵,舰长,425,恬豆包,27
20,119941508,抽象小豆,舰长,215,恬豆包,27
21,19393266,一颗太阳星r,舰长,395,恬豆包,27
22,59955258,这个昵称已经有鬼用过了,舰长,245,恬豆包,27
23,26892910,大于3个小于30个字符,舰长,1040,恬豆包,27
24,3499113,-谢谢你泰罗,舰长,305,恬豆包,27
25,43667411,蒼のエーテル,舰长,515,恬豆包,27
26,400702,月神二号,舰长,584,恬豆包,27
27,32438573,自爆前的沙鲁,舰长,424,恬豆包,27
28,4464599,天曦,舰长,472,恬豆包,27
29,28640116,我永远喜欢恬豆,舰长,455,恬豆包,27
30,39088057,ZZzzzKk_,舰长,155,恬豆包,27
31,30502624,爱喝奶茶的发面馒头,舰长,198,恬豆包,26
32,31798725,牛之七,舰长,35,恬豆包,26
33,408030089,流明的雨,舰长,183,恬豆包,26
34,491121103,绯桂大好き,舰长,351,恬豆包,26
35,102748146,我要发动我的技能,舰长,424,恬豆包,26
36,1580640,劝你纯良,舰长,515,恬豆包,26
37,151082,暴躁的妹唄唄,舰长,840,恬豆包,26
38,12796481,绯色丶花,舰长,514,恬豆包,26
39,3647293,FunkyPant,舰长,312,恬豆包,26
40,22020361,我很中怡栗,舰长,395,恬豆包,26
41,47943455,恬豆加油,舰长,262,恬豆包,26
42,111729417,永夜月,舰长,364,恬豆包,26
43,6052395,知非晓默,舰长,434,恬豆包,26
44,215156666,全点防御高咲侑,舰长,305,恬豆包,26
45,10826177,瑜木踢西瓜,舰长,965,恬豆包,26
46,90938464,永远的鸟厨烈焰使,舰长,515,恬豆包,26
47,97097355,大夢惊鸿,舰长,362,恬豆包,26
48,7489913,不是小可爱是小丑,舰长,125,恬豆包,26
49,143641,御意見無用-,舰长,215,恬豆包,26
50,2106805,SPYNGELION,舰长,725,恬豆包,26
51,26984312,格罗宁根的老汉,舰长,364,恬豆包,26
52,404140110,奈尔露菲雅,舰长,541,恬豆包,26
53,69190175,小梦-逝去的青春,舰长,33,恬豆包,26
54,10795182,Tama_K,舰长,244,恬豆包,26
55,12613525,矮摇摊,舰长,65,恬豆包,26
56,32283784,普通小随,舰长,245,恬豆包,26
57,177936092,幼稚占领高地,舰长,215,恬豆包,26
58,59379500,灬亲亲握握灬,舰长,666,恬豆包,26
59,15712025,秒我中子,舰长,155,恬豆包,26
60,100545100,木有云Q,舰长,215,恬豆包,26
61,71993,月颗千,舰长,470,恬豆包,26
62,13637836,A-B-C-K,舰长,382,恬豆包,25
63,9970815,-古原-,舰长,155,恬豆包,25
64,11543260,静远秋枫,舰长,125,恬豆包,25
65,2941287,问问拿哪张医院预诊单,舰长,154,恬豆包,25
66,18637086,丶芯丨,舰长,215,恬豆包,25
67,20270543,Rayarq,舰长,541,恬豆包,25
68,3409955,--Saiki--,舰长,305,恬豆包,25
69,1337100,竹林十五郎,舰长,125,恬豆包,25
70,641276,世杰,舰长,485,恬豆包,25
71,264495479,逗逗阿丶,舰长,185,恬豆包,25
72,7556692,举年i,舰长,541,恬豆包,25
73,63037,ナリタタイシン,舰长,484,恬豆包,25
74,52126672,zara447,舰长,95,恬豆包,25
75,32166499,一般小豆,舰长,228,恬豆包,25
76,289508,丸力小牛魔,舰长,125,恬豆包,25
77,100023513,小沐标,舰长,425,恬豆包,25
78,7304164,mctyrstj,舰长,364,恬豆包,25
79,307315372,给我一拳2102,舰长,305,恬豆包,25
80,1181869685,白城铁匠,舰长,245,恬豆包,25
81,4104624,天才美少女恬豆,舰长,420,恬豆包,25
82,1627303,酸素氧氣,舰长,364,恬豆包,25
83,5003339,湊-面粉,舰长,35,恬豆包,25
84,393226024,路过のDD,舰长,365,恬豆包,25
85,44391468,嗯造淀粉,舰长,335,恬豆包,25
86,111580180,月光鹿角,舰长,65,恬豆包,25
87,26878533,拾肆不是廿四,舰长,65,恬豆包,25
88,2472248,胶质魔法喵,舰长,95,恬豆包,25
89,57134664,唯怡豆女乃,舰长,95,恬豆包,25
90,35201973,森林图书馆,舰长,227,恬豆包,25
91,82622,→...←,舰长,185,恬豆包,25
92,32291044,三元一只-十元三只,舰长,275,恬豆包,25
93,354147456,歼世咩咩子_zZ,舰长,125,恬豆包,24
94,1692126,蓝白Mercury,舰长,215,恬豆包,24
95,8155641,溪头卧剥,舰长,125,恬豆包,24
96,6068627,奶♂皮,舰长,245,恬豆包,24
97,478811,小栗放假了,舰长,215,恬豆包,24
98,25945184,忍不住轻heng,舰长,35,恬豆包,24
99,15103104,影子和重写本,舰长,125,恬豆包,24
100,110375756,Einherjar,舰长,205,恬豆包,24
101,920572,Tymobeta,舰长,215,恬豆包,24
102,4734288,为你穿越时间,舰长,215,恬豆包,24
103,76787436,咫尺天涯间99,舰长,197,恬豆包,24
104,334850696,热爱沙雕的波波老师,舰长,95,恬豆包,24
105,693837750,柚嘿嘿嘿,舰长,95,恬豆包,24
106,13562822,山豆根88,舰长,125,恬豆包,24
107,42297731,周可儿Ui,舰长,65,恬豆包,24
108,85918367,銘刻時間の歌,舰长,155,恬豆包,24
109,25137085,Jaime2Lannister,舰长,185,恬豆包,24
110,211946101,戛纳大影帝,舰长,170,恬豆包,24
111,34011514,木可走首,舰长,154,恬豆包,24
112,11621965,沐渍唐,舰长,200,恬豆包,24
113,203653982,恬炒唐豆,舰长,95,恬豆包,24
114,9216572,雄姿杰出刘左军,舰长,155,恬豆包,24
115,2905159,HAX-ER,舰长,35,恬豆包,24
116,267626300,210丶,舰长,125,恬豆包,24
117,481118003,金鱼大鲸鱼,舰长,170,恬豆包,24
118,234878331,dddddoinb,舰长,155,恬豆包,24
119,393319752,打豆豆haha,舰长,154,恬豆包,24
120,247305905,愛吃肉的小白,舰长,154,恬豆包,24
121,94791571,指向一切正确,舰长,124,恬豆包,24
122,7906121,XDzz4,舰长,170,恬豆包,24
