rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,219,恬豆包,29
2,319263289,神棍老师麦迪武,提督,184,恬豆包,28
3,7833154,nothing-iwnl-,提督,754,恬豆包,28
4,79614621,悲山秋雨落,提督,104,恬豆包,27
5,14605877,jasonlai1004,提督,2,恬豆包,25
6,495672142,说的豆理_爱要坦荡荡,舰长,514,恬豆包,30
7,2314835,KugimiyaNanase,舰长,544,恬豆包,29
8,225883915,飘啊飘啊飘啊飘_,舰长,670,恬豆包,29
9,477273649,盐奶盖冷萃加氮,舰长,1039,恬豆包,28
10,149522,sed-i,舰长,514,恬豆包,28
11,385944,宝宝喝点水吧,舰长,343,恬豆包,28
12,2966435,叙星晨,舰长,634,恬豆包,28
13,12071021,纯良小羊,舰长,562,恬豆包,28
14,224670,毛玉喵,舰长,484,恬豆包,28
15,411146226,豆请给我一斤糖炒栗子,舰长,574,恬豆包,28
16,1686289594,丸梨普贝当,舰长,913,恬豆包,28
17,39140611,海蓝丶胜者悲歌,舰长,347,恬豆包,27
18,431956406,我的颜栗只有你,舰长,364,恬豆包,27
19,2482872,财前葵,舰长,424,恬豆包,27
20,119941508,抽象小豆,舰长,214,恬豆包,27
21,19393266,一颗太阳星r,舰长,394,恬豆包,27
22,59955258,这个昵称已经有鬼用过了,舰长,244,恬豆包,27
23,26892910,大于3个小于30个字符,舰长,1039,恬豆包,27
24,3499113,-谢谢你泰罗,舰长,304,恬豆包,27
25,43667411,蒼のエーテル,舰长,514,恬豆包,27
26,400702,月神二号,舰长,583,恬豆包,27
27,32438573,自爆前的沙鲁,舰长,423,恬豆包,27
28,4464599,天曦,舰长,471,恬豆包,27
29,28640116,我永远喜欢恬豆,舰长,454,恬豆包,27
30,39088057,ZZzzzKk_,舰长,154,恬豆包,27
31,30502624,爱喝奶茶的发面馒头,舰长,197,恬豆包,26
32,31798725,牛之七,舰长,34,恬豆包,26
33,408030089,流明的雨,舰长,182,恬豆包,26
34,102748146,我要发动我的技能,舰长,423,恬豆包,26
35,491121103,绯桂大好き,舰长,350,恬豆包,26
36,1580640,劝你纯良,舰长,514,恬豆包,26
37,151082,暴躁的妹唄唄,舰长,839,恬豆包,26
38,12796481,绯色丶花,舰长,513,恬豆包,26
39,3647293,FunkyPant,舰长,311,恬豆包,26
40,22020361,我很中怡栗,舰长,394,恬豆包,26
41,111729417,永夜月,舰长,363,恬豆包,26
42,47943455,恬豆加油,舰长,261,恬豆包,26
43,6052395,知非晓默,舰长,433,恬豆包,26
44,215156666,全点防御高咲侑,舰长,304,恬豆包,26
45,10826177,瑜木踢西瓜,舰长,964,恬豆包,26
46,90938464,永远的鸟厨烈焰使,舰长,514,恬豆包,26
47,7489913,不是小可爱是小丑,舰长,124,恬豆包,26
48,143641,御意見無用-,舰长,214,恬豆包,26
49,2106805,SPYNGELION,舰长,724,恬豆包,26
50,26984312,格罗宁根的老汉,舰长,363,恬豆包,26
51,69190175,小梦-逝去的青春,舰长,32,恬豆包,26
52,10795182,Tama_K,舰长,243,恬豆包,26
53,12613525,矮摇摊,舰长,64,恬豆包,26
54,404140110,奈尔露菲雅,舰长,540,恬豆包,26
55,32283784,普通小随,舰长,244,恬豆包,26
56,177936092,幼稚占领高地,舰长,214,恬豆包,26
57,59379500,灬亲亲握握灬,舰长,665,恬豆包,26
58,15712025,秒我中子,舰长,154,恬豆包,26
59,100545100,木有云Q,舰长,214,恬豆包,26
60,71993,月颗千,舰长,469,恬豆包,26
61,13637836,A-B-C-K,舰长,381,恬豆包,25
