rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,总督,247,恬豆包,30
2,385944,宝宝喝点水吧,提督,371,恬豆包,29
3,149522,sed-i,提督,542,恬豆包,29
4,12071021,纯良小羊,提督,590,恬豆包,28
5,96000322,爱吃小绿龟的恬豆包,提督,793,恬豆包,28
6,2482872,财前葵,提督,452,恬豆包,28
7,31798725,牛之七,提督,62,恬豆包,28
8,400702,月神二号,提督,611,恬豆包,27
9,30502624,爱喝奶茶的发面馒头,提督,225,恬豆包,27
10,69190175,小梦-逝去的青春,提督,60,恬豆包,27
11,12613525,矮摇摊,提督,92,恬豆包,27
12,97097355,大夢惊鸿,提督,389,恬豆包,26
13,57116,郭德纲,提督,207,恬豆包,26
14,264495479,逗逗阿丶,提督,212,恬豆包,26
15,234549409,左边雨右边鱼,提督,22,恬豆包,26
16,47734615,士多啤栗少吃俊,提督,57,恬豆包,25
17,11467904,卷毛狒狒_Official,提督,140,恬豆包,25
18,14605877,jasonlai1004,提督,30,恬豆包,25
19,36269533,君ゆゆゆ魚,提督,36,恬豆包,25
20,174565,李寶根,提督,12,恬豆包,25
21,495672142,豆姨腹子,舰长,542,恬豆包,30
22,13423628,可是我是个荔枝啊,舰长,497,恬豆包,30
23,2314835,KugimiyaNanase,舰长,572,恬豆包,29
24,225883915,飘啊飘啊飘啊飘_,舰长,698,恬豆包,29
25,7833154,nothing-iwnl-,舰长,782,恬豆包,28
26,2966435,叙星晨,舰长,662,恬豆包,28
27,79614621,悲山秋雨落,舰长,132,恬豆包,28
28,224670,毛玉喵,舰长,512,恬豆包,28
29,4631465,禧浴搓澡巾,舰长,363,恬豆包,28
30,1686289594,丸梨普贝当,舰长,941,恬豆包,28
31,378823,不染葵,舰长,255,恬豆包,28
32,39140611,海蓝丶胜者悲歌,舰长,375,恬豆包,27
33,431956406,我的颜栗只有你,舰长,392,恬豆包,27
34,26892910,大于3个小于30个字符,舰长,1067,恬豆包,27
35,124003269,曲婉的小跟班,舰长,355,恬豆包,27
36,32438573,自爆前的沙鲁,舰长,451,恬豆包,27
37,4464599,天曦,舰长,499,恬豆包,27
38,408030089,流明的雨,舰长,210,恬豆包,27
39,340809,玛修基列萊特,舰长,415,恬豆包,27
40,93214,o秋-知弦o,舰长,123,恬豆包,27
41,491121103,绯桂大好き,舰长,378,恬豆包,27
42,12796481,绯色丶花,舰长,541,恬豆包,26
43,102748146,我要发动我的技能,舰长,451,恬豆包,26
44,7033332,BusyTime,舰长,260,恬豆包,26
45,1580640,劝你纯良,舰长,542,恬豆包,26
46,151082,暴躁的妹唄唄,舰长,867,恬豆包,26
47,47943455,恬豆加油,舰长,289,恬豆包,26
48,27126376,大盒甜,舰长,200,恬豆包,26
49,215156666,全点防御高咲侑,舰长,332,恬豆包,26
50,111729417,永夜月,舰长,391,恬豆包,26
51,6052395,知非晓默,舰长,461,恬豆包,26
52,5114175,桔子棉花糖orange,舰长,485,恬豆包,26
53,8350414,智能成长型冤种,舰长,260,恬豆包,26
54,613077,唐炒豆栗,舰长,260,恬豆包,26
55,90938464,梨寶的戀愛單日券,舰长,542,恬豆包,26
56,95807009,无人问许,舰长,63,恬豆包,26
57,10826177,瑜木踢西瓜,舰长,992,恬豆包,26
58,2941287,问问拿哪张医院预诊单,舰长,181,恬豆包,26
59,49855368,想起恐怖的事,舰长,50,恬豆包,26
60,143641,御意見無用-,舰长,242,恬豆包,26
61,4429890,爱妻怡终身会员,舰长,483,恬豆包,26
62,2106805,SPYNGELION,舰长,752,恬豆包,26
63,177936092,幼稚占领高地,舰长,242,恬豆包,26
64,1671780767,真麻烦胡乱起一个,舰长,363,恬豆包,26
65,26984312,格罗宁根的老汉,舰长,391,恬豆包,26
66,13637836,A-B-C-K,舰长,409,恬豆包,26
67,381373415,豆奶为你痴,舰长,207,恬豆包,26
68,18637086,丶芯丨,舰长,242,恬豆包,26
69,404140110,奈尔露菲雅,舰长,568,恬豆包,26
70,10795182,Tama_K,舰长,271,恬豆包,26
71,9970815,-古原-,舰长,182,恬豆包,26
72,59379500,灬亲亲握握灬,舰长,693,恬豆包,26
73,100545100,木有云Q,舰长,242,恬豆包,26
74,71993,月颗千,舰长,497,恬豆包,26
75,17242172,怡豆先生,舰长,172,恬豆包,26
76,32166499,一般小豆,舰长,255,恬豆包,26
77,18935096,罗撒菲斯,舰长,183,恬豆包,26
78,57134664,唯怡豆女乃,舰长,122,恬豆包,26
79,11543260,静远秋枫,舰长,152,恬豆包,26
80,691885237,狱卒小吏,舰长,95,恬豆包,26
81,12375704,太陽P,舰长,183,恬豆包,25
82,8734954,SpaceChaos,舰长,183,恬豆包,25
83,25934948,豆姐小男友1号,舰长,123,恬豆包,25
84,1337100,竹林十五郎,舰长,152,恬豆包,25
85,3409955,--Saiki--,舰长,332,恬豆包,25
86,2905159,HAX-ER,舰长,62,恬豆包,25
87,641276,世杰,舰长,512,恬豆包,25
88,8338545,十五之心月,舰长,63,恬豆包,25
89,20270543,Rayarq,舰长,568,恬豆包,25
90,63037,ナリタタイシン,舰长,511,恬豆包,25
91,350668085,豆有很多好运气,舰长,63,恬豆包,25
92,307315372,给我一拳2102,舰长,332,恬豆包,25
93,5003339,湊-面粉,舰长,62,恬豆包,25
94,268355364,誓月存星,舰长,80,恬豆包,25
95,298243350,千棠冰,舰长,67,恬豆包,25
96,274734377,墨玉北狐,舰长,55,恬豆包,25
97,7304164,mctyrstj,舰长,391,恬豆包,25
98,524297,脸黑没钱肝不动,舰长,274,恬豆包,25
99,21979097,伊斯坎达尔点,舰长,325,恬豆包,25
100,4104624,天才美少女恬豆,舰长,447,恬豆包,25
101,1627303,酸素氧氣,舰长,391,恬豆包,25
102,393226024,路过のDD,舰长,392,恬豆包,25
103,775344,光微子鸟,舰长,200,恬豆包,25
104,739159,jy8049,舰长,80,恬豆包,25
105,25945184,树一学长不yue谢谢,舰长,62,恬豆包,25
106,361411559,更衣室里到底有什么,舰长,214,恬豆包,25
107,38349545,爱又恬豆单推沐梨,舰长,33,恬豆包,25
108,35201973,森林图书馆,舰长,254,恬豆包,25
