rank,uid,username,type,accompany,medal_name,medal_level
1,222641849,VJOKERZJX,提督,738,恬豆包,30
2,3546692863396694,早睡早起1855,提督,140,恬豆包,28
3,7208836,幕兮丶破防版,提督,99,恬豆包,27
4,2314835,KugimiyaNanase,舰长,540,恬豆包,29
5,1302082741,粗鲁卑鄙,舰长,687,恬豆包,29
6,225883915,飘啊飘啊飘啊飘_,舰长,591,恬豆包,29
7,19977954,泠泠七弦上え,舰长,600,恬豆包,29
8,477273649,盐奶盖冷萃加氮,舰长,960,恬豆包,28
9,149522,sed-i,舰长,483,恬豆包,28
10,385944,宝宝喝点水吧,舰长,264,恬豆包,28
11,2966435,叙星晨,舰长,627,恬豆包,28
12,12071021,纯良小羊,舰长,483,恬豆包,28
13,4631465,禧浴搓澡巾,舰长,354,恬豆包,28
14,1686289594,丸梨普贝当,舰长,834,恬豆包,27
15,378823,不染葵,舰长,239,恬豆包,27
16,8573986,氕氘氚丿丿l丿ll,舰长,210,恬豆包,27
17,39140611,海蓝丶胜者悲歌,舰长,268,恬豆包,27
18,431956406,我的颜栗只有你,舰长,358,恬豆包,27
19,26892910,大于3个小于30个字符,舰长,960,恬豆包,27
20,3499113,-谢谢你泰罗,舰长,297,恬豆包,27
21,4464599,天曦,舰长,392,恬豆包,27
22,400702,月神二号,舰长,504,恬豆包,27
23,44996524,吃土豆的木匠,舰长,240,恬豆包,27
24,96635934,流泪人吾皇,舰长,964,恬豆包,27
25,22317289,逐迹寻星,舰长,208,恬豆包,26
26,102748146,我要发动我的技能,舰长,412,恬豆包,26
27,32933365,bekkibekkibe,舰长,523,恬豆包,26
28,6665522,辣牛奶不吃辣,舰长,970,恬豆包,26
29,408030089,流明的雨,舰长,155,恬豆包,26
30,93214,o秋-知弦o,舰长,110,恬豆包,26
31,1580640,劝你纯良,舰长,465,恬豆包,26
32,143241,铝和灰烬,舰长,291,恬豆包,26
33,151082,暴躁的妹唄唄,舰长,760,恬豆包,26
34,5114175,懒癌晚期患者怡酱,舰长,480,恬豆包,26
35,8350414,深情不予人知,舰长,236,恬豆包,26
36,6052395,知非晓默,舰长,354,恬豆包,26
37,215156666,全点防御高咲侑,舰长,267,恬豆包,26
38,10826177,瑜木踢西瓜,舰长,926,恬豆包,26
39,90938464,永远的鸟厨烈焰使,舰长,461,恬豆包,26
40,30502624,爱喝奶茶的发面馒头,舰长,118,恬豆包,26
41,22020361,中怡栗栗子,舰长,357,恬豆包,26
42,47943455,恬豆加油,舰长,187,恬豆包,26
43,67912862,一一_100,舰长,885,恬豆包,26
44,391389,画汝于心,舰长,481,恬豆包,26
45,97097355,大夢惊鸿,舰长,349,恬豆包,26
46,4429890,徐佳莹丶LaLa,舰长,427,恬豆包,26
47,143641,御意見無用-,舰长,178,恬豆包,26
48,1452847184,迟到且早退的KING,舰长,461,恬豆包,26
49,2106805,SPYNGELION,舰长,645,恬豆包,26
50,381373415,豆奶为你痴,舰长,145,恬豆包,26
51,404140110,奈尔露菲雅,舰长,461,恬豆包,26
52,177936092,幼稚占领高地,舰长,208,恬豆包,26
53,59379500,灬亲亲握握灬,舰长,586,恬豆包,25
54,71993,月颗千,舰长,390,恬豆包,25
55,13637836,A-B-C-K,舰长,302,恬豆包,25
56,2941287,诊单陪沐宝吃队友米线,舰长,147,恬豆包,25
57,9970815,-古原-,舰长,146,恬豆包,25
58,1337100,竹林十五郎,舰长,117,恬豆包,25
