rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,151,恬豆包,28
2,222641849,VJOKERZJX,舰长,749,恬豆包,30
3,225883915,飘啊飘啊飘啊飘_,舰长,602,恬豆包,29
4,19977954,泠泠七弦上え,舰长,611,恬豆包,29
5,477273649,盐奶盖冷萃加氮,舰长,971,恬豆包,28
6,149522,sed-i,舰长,494,恬豆包,28
7,385944,宝宝喝点水吧,舰长,275,恬豆包,28
8,12071021,纯良小羊,舰长,494,恬豆包,28
9,1686289594,丸梨普贝当,舰长,845,恬豆包,28
10,8573986,氕氘氚丿丿l丿ll,舰长,221,恬豆包,27
11,39140611,海蓝丶胜者悲歌,舰长,279,恬豆包,27
12,26892910,大于3个小于30个字符,舰长,971,恬豆包,27
13,7208836,幕兮丶gogo队版,舰长,110,恬豆包,27
14,4464599,天曦,舰长,403,恬豆包,27
15,400702,月神二号,舰长,515,恬豆包,27
16,96635934,流泪人吾皇,舰长,975,恬豆包,27
17,32933365,bekkibekkibe,舰长,534,恬豆包,26
18,6665522,辣牛奶不吃辣,舰长,981,恬豆包,26
19,408030089,流明的雨,舰长,166,恬豆包,26
20,93214,o秋-知弦o,舰长,121,恬豆包,26
21,1580640,劝你纯良,舰长,476,恬豆包,26
22,151082,暴躁的妹唄唄,舰长,771,恬豆包,26
23,6052395,知非晓默,舰长,365,恬豆包,26
24,215156666,全点防御高咲侑,舰长,278,恬豆包,26
25,10826177,瑜木踢西瓜,舰长,937,恬豆包,26
26,22020361,中怡栗栗子,舰长,368,恬豆包,26
27,30502624,爱喝奶茶的发面馒头,舰长,129,恬豆包,26
28,90938464,永远的鸟厨烈焰使,舰长,472,恬豆包,26
29,47943455,恬豆加油,舰长,198,恬豆包,26
30,67912862,一一_100,舰长,896,恬豆包,26
31,97097355,大夢惊鸿,舰长,360,恬豆包,26
32,4429890,徐佳莹丶LaLa,舰长,438,恬豆包,26
33,143641,御意見無用-,舰长,189,恬豆包,26
34,381373415,豆奶为你痴,舰长,156,恬豆包,26
35,1452847184,迟到且早退的KING,舰长,472,恬豆包,26
36,2106805,SPYNGELION,舰长,656,恬豆包,26
37,404140110,奈尔露菲雅,舰长,472,恬豆包,26
38,71993,月颗千,舰长,401,恬豆包,25
39,59379500,灬亲亲握握灬,舰长,597,恬豆包,25
40,13637836,A-B-C-K,舰长,313,恬豆包,25
41,29294353,zorro853,舰长,501,恬豆包,25
42,641276,世杰,舰长,472,恬豆包,25
43,63037,ナリタタイシン,舰长,472,恬豆包,25
44,20270543,Rayarq,舰长,472,恬豆包,25
45,7556692,举年i,舰长,472,恬豆包,25
46,20555867,riru_Kazumi,舰长,311,恬豆包,25
47,2450291,风涛不记苏,舰长,239,恬豆包,25
48,32166499,一般小豆,舰长,159,恬豆包,25
49,4104624,天才美少女恬豆,舰长,351,恬豆包,25
50,235455359,玉光剑气张遥星,舰长,311,恬豆包,25
51,36262485,普通小雨点,舰长,328,恬豆包,25
