rank,uid,username,type,accompany,medal_name,medal_level
1,222641849,VJOKERZJX,提督,735,恬豆包,30
2,3546692863396694,早睡早起1855,提督,137,恬豆包,28
3,7208836,幕幕幕幕幕兮丶,提督,96,恬豆包,27
4,2314835,KugimiyaNanase,舰长,537,恬豆包,29
5,1302082741,粗鲁卑鄙,舰长,684,恬豆包,29
6,225883915,飘啊飘啊飘啊飘_,舰长,588,恬豆包,29
7,19977954,泠泠七弦上え,舰长,597,恬豆包,29
8,477273649,盐奶盖冷萃加氮,舰长,957,恬豆包,28
9,7833154,nothing-iwnl-,舰长,749,恬豆包,28
10,149522,sed-i,舰长,480,恬豆包,28
11,385944,宝宝喝点水吧,舰长,261,恬豆包,28
12,2966435,叙星晨,舰长,624,恬豆包,28
13,12071021,纯良小羊,舰长,480,恬豆包,28
14,411146226,豆请给我一斤糖炒栗子,舰长,570,恬豆包,28
15,4631465,禧浴搓澡巾,舰长,351,恬豆包,28
16,1686289594,丸梨普贝当,舰长,831,恬豆包,27
17,378823,不染葵,舰长,236,恬豆包,27
18,8573986,氕氘氚丿丿l丿ll,舰长,207,恬豆包,27
19,39140611,海蓝丶胜者悲歌,舰长,265,恬豆包,27
20,431956406,我的颜栗只有你,舰长,355,恬豆包,27
21,2794950,梦怡少年,舰长,359,恬豆包,27
22,26892910,大于3个小于30个字符,舰长,957,恬豆包,27
23,3499113,-谢谢你泰罗,舰长,294,恬豆包,27
24,4464599,天曦,舰长,389,恬豆包,27
25,400702,月神二号,舰长,501,恬豆包,27
26,44996524,吃土豆的木匠,舰长,237,恬豆包,27
27,96635934,流泪人吾皇,舰长,961,恬豆包,27
28,22317289,逐迹寻星,舰长,205,恬豆包,26
29,102748146,我要发动我的技能,舰长,409,恬豆包,26
30,32933365,bekkibekkibe,舰长,520,恬豆包,26
31,6665522,辣牛奶不吃辣,舰长,967,恬豆包,26
32,408030089,流明的雨,舰长,152,恬豆包,26
33,93214,o秋-知弦o,舰长,107,恬豆包,26
34,1580640,劝你纯良,舰长,462,恬豆包,26
35,143241,铝和灰烬,舰长,288,恬豆包,26
36,151082,暴躁的妹唄唄,舰长,757,恬豆包,26
37,5114175,懒癌晚期患者怡酱,舰长,477,恬豆包,26
38,8350414,深情不予人知,舰长,233,恬豆包,26
39,6052395,知非晓默,舰长,351,恬豆包,26
40,215156666,全点防御高咲侑,舰长,264,恬豆包,26
41,10826177,瑜木踢西瓜,舰长,923,恬豆包,26
42,90938464,永远的鸟厨烈焰使,舰长,458,恬豆包,26
43,30502624,爱喝奶茶的发面馒头,舰长,115,恬豆包,26
44,22020361,中怡栗栗子,舰长,354,恬豆包,26
45,47943455,恬豆加油,舰长,184,恬豆包,26
46,67912862,一一_100,舰长,882,恬豆包,26
47,391389,画汝于心,舰长,478,恬豆包,26
48,97097355,大夢惊鸿,舰长,346,恬豆包,26
49,4429890,徐佳莹丶LaLa,舰长,424,恬豆包,26
50,11428354,HerrFichte,舰长,691,恬豆包,26
51,143641,御意見無用-,舰长,175,恬豆包,26
52,1452847184,迟到且早退的KING,舰长,458,恬豆包,26
53,2106805,SPYNGELION,舰长,642,恬豆包,26
54,381373415,豆奶为你痴,舰长,142,恬豆包,26
55,404140110,奈尔露菲雅,舰长,458,恬豆包,26
56,177936092,幼稚占领高地,舰长,205,恬豆包,26
57,100545100,木有云Q,舰长,209,恬豆包,26
58,59379500,灬亲亲握握灬,舰长,583,恬豆包,25
59,71993,月颗千,舰长,387,恬豆包,25
60,2941287,诊单陪沐宝吃队友米线,舰长,144,恬豆包,25
61,9970815,-古原-,舰长,143,恬豆包,25
62,13637836,A-B-C-K,舰长,299,恬豆包,25
63,1337100,竹林十五郎,舰长,114,恬豆包,25
64,29294353,zorro853,舰长,487,恬豆包,25
65,641276,世杰,舰长,458,恬豆包,25
66,63037,ナリタタイシン,舰长,458,恬豆包,25
67,96115,奶酪大统领,舰长,448,恬豆包,25
68,20270543,Rayarq,舰长,458,恬豆包,25
69,7556692,举年i,舰长,458,恬豆包,25
70,2450291,风涛不记苏,舰长,225,恬豆包,25
71,20555867,riru_Kazumi,舰长,297,恬豆包,25
72,32166499,一般小豆,舰长,145,恬豆包,25
73,307315372,给我一拳2102,舰长,294,恬豆包,25
74,95720504,凌風喵,舰长,320,恬豆包,25
75,4104624,天才美少女恬豆,舰长,337,恬豆包,25
76,36262485,普通小雨点,舰长,314,恬豆包,25
77,235455359,玉光剑气张遥星,舰长,297,恬豆包,25
78,364109862,O那霜O,舰长,294,恬豆包,24
79,14689199,VentusJeff,舰长,207,恬豆包,24
80,6779748,情怀耍蛇,舰长,299,恬豆包,24
81,7105978,savemekill,舰长,264,恬豆包,24
82,188893485,我要爱你一万年,舰长,210,恬豆包,24
83,35201973,森林图书馆,舰长,144,恬豆包,24
