rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,147,恬豆包,28
2,222641849,VJOKERZJX,舰长,745,恬豆包,30
3,225883915,飘啊飘啊飘啊飘_,舰长,598,恬豆包,29
4,19977954,泠泠七弦上え,舰长,607,恬豆包,29
5,477273649,盐奶盖冷萃加氮,舰长,967,恬豆包,28
6,149522,sed-i,舰长,490,恬豆包,28
7,385944,宝宝喝点水吧,舰长,271,恬豆包,28
8,12071021,纯良小羊,舰长,490,恬豆包,28
9,4631465,禧浴搓澡巾,舰长,361,恬豆包,28
10,1686289594,丸梨普贝当,舰长,841,恬豆包,28
11,8573986,氕氘氚丿丿l丿ll,舰长,217,恬豆包,27
12,39140611,海蓝丶胜者悲歌,舰长,275,恬豆包,27
13,26892910,大于3个小于30个字符,舰长,967,恬豆包,27
14,7208836,幕兮丶普通版,舰长,106,恬豆包,27
15,4464599,天曦,舰长,399,恬豆包,27
16,400702,月神二号,舰长,511,恬豆包,27
17,96635934,流泪人吾皇,舰长,971,恬豆包,27
18,102748146,我要发动我的技能,舰长,419,恬豆包,26
19,32933365,bekkibekkibe,舰长,530,恬豆包,26
20,6665522,辣牛奶不吃辣,舰长,977,恬豆包,26
21,408030089,流明的雨,舰长,162,恬豆包,26
22,93214,o秋-知弦o,舰长,117,恬豆包,26
23,1580640,劝你纯良,舰长,472,恬豆包,26
24,143241,铝和灰烬,舰长,298,恬豆包,26
25,151082,暴躁的妹唄唄,舰长,767,恬豆包,26
26,6052395,知非晓默,舰长,361,恬豆包,26
27,215156666,全点防御高咲侑,舰长,274,恬豆包,26
28,10826177,瑜木踢西瓜,舰长,933,恬豆包,26
29,22020361,中怡栗栗子,舰长,364,恬豆包,26
30,30502624,爱喝奶茶的发面馒头,舰长,125,恬豆包,26
31,90938464,永远的鸟厨烈焰使,舰长,468,恬豆包,26
32,47943455,恬豆加油,舰长,194,恬豆包,26
33,67912862,一一_100,舰长,892,恬豆包,26
34,97097355,大夢惊鸿,舰长,356,恬豆包,26
35,4429890,徐佳莹丶LaLa,舰长,434,恬豆包,26
36,143641,御意見無用-,舰长,185,恬豆包,26
37,381373415,豆奶为你痴,舰长,152,恬豆包,26
