rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,早睡早起1855,提督,149,恬豆包,28
2,222641849,VJOKERZJX,舰长,747,恬豆包,30
3,225883915,飘啊飘啊飘啊飘_,舰长,600,恬豆包,29
4,19977954,泠泠七弦上え,舰长,609,恬豆包,29
5,477273649,盐奶盖冷萃加氮,舰长,969,恬豆包,28
6,149522,sed-i,舰长,492,恬豆包,28
7,385944,宝宝喝点水吧,舰长,273,恬豆包,28
8,12071021,纯良小羊,舰长,492,恬豆包,28
9,1686289594,丸梨普贝当,舰长,843,恬豆包,28
10,8573986,氕氘氚丿丿l丿ll,舰长,219,恬豆包,27
11,39140611,海蓝丶胜者悲歌,舰长,277,恬豆包,27
12,26892910,大于3个小于30个字符,舰长,969,恬豆包,27
13,7208836,幕兮丶gogo队版,舰长,108,恬豆包,27
14,4464599,天曦,舰长,401,恬豆包,27
15,400702,月神二号,舰长,513,恬豆包,27
16,96635934,流泪人吾皇,舰长,973,恬豆包,27
17,102748146,我要发动我的技能,舰长,421,恬豆包,26
18,32933365,bekkibekkibe,舰长,532,恬豆包,26
19,6665522,辣牛奶不吃辣,舰长,979,恬豆包,26
20,408030089,流明的雨,舰长,164,恬豆包,26
21,93214,o秋-知弦o,舰长,119,恬豆包,26
22,1580640,劝你纯良,舰长,474,恬豆包,26
23,143241,铝和灰烬,舰长,300,恬豆包,26
24,151082,暴躁的妹唄唄,舰长,769,恬豆包,26
25,6052395,知非晓默,舰长,363,恬豆包,26
26,215156666,全点防御高咲侑,舰长,276,恬豆包,26
27,10826177,瑜木踢西瓜,舰长,935,恬豆包,26
28,22020361,中怡栗栗子,舰长,366,恬豆包,26
29,30502624,爱喝奶茶的发面馒头,舰长,127,恬豆包,26
30,90938464,永远的鸟厨烈焰使,舰长,470,恬豆包,26
31,47943455,恬豆加油,舰长,196,恬豆包,26
32,67912862,一一_100,舰长,894,恬豆包,26
33,97097355,大夢惊鸿,舰长,358,恬豆包,26
34,4429890,徐佳莹丶LaLa,舰长,436,恬豆包,26
35,143641,御意見無用-,舰长,187,恬豆包,26
36,381373415,豆奶为你痴,舰长,154,恬豆包,26
37,1452847184,迟到且早退的KING,舰长,470,恬豆包,26
38,2106805,SPYNGELION,舰长,654,恬豆包,26
39,404140110,奈尔露菲雅,舰长,470,恬豆包,26
40,71993,月颗千,舰长,399,恬豆包,25
41,59379500,灬亲亲握握灬,舰长,595,恬豆包,25
42,13637836,A-B-C-K,舰长,311,恬豆包,25
43,29294353,zorro853,舰长,499,恬豆包,25
44,641276,世杰,舰长,470,恬豆包,25
45,63037,ナリタタイシン,舰长,470,恬豆包,25
46,20270543,Rayarq,舰长,470,恬豆包,25
47,7556692,举年i,舰长,470,恬豆包,25
48,20555867,riru_Kazumi,舰长,309,恬豆包,25
49,2450291,风涛不记苏,舰长,237,恬豆包,25
50,32166499,一般小豆,舰长,157,恬豆包,25
51,4104624,天才美少女恬豆,舰长,349,恬豆包,25
52,235455359,玉光剑气张遥星,舰长,309,恬豆包,25
53,36262485,普通小雨点,舰长,326,恬豆包,25
54,14689199,VentusJeff,舰长,219,恬豆包,25
55,35201973,森林图书馆,舰长,156,恬豆包,24
56,354147456,歼世咩咩子_zZ,舰长,108,恬豆包,24
57,6068627,奶♂皮,舰长,229,恬豆包,24
58,110375756,Einherjar,舰长,134,恬豆包,24
59,28204958,权是她,舰长,168,恬豆包,24
60,76787436,咫尺天涯间99,舰长,126,恬豆包,24
61,201450098,唱着歌弹着斑鸠,舰长,70,恬豆包,24
62,34011514,木可走首,舰长,126,恬豆包,24
63,211946101,戛纳大影帝,舰长,99,恬豆包,23
64,25137085,Jaime2Lannister,舰长,134,恬豆包,23
65,123281107,Yukinoa结城希亚的喵,舰长,129,恬豆包,23
66,11621965,沐渍唐,舰长,129,恬豆包,23
67,1150609275,金鱼大仙Studio,舰长,129,恬豆包,23
68,8207824,地球OL国服第一混,舰长,71,恬豆包,23
69,290893127,福禄王权,舰长,99,恬豆包,23
70,13066685,风逝reuxd,舰长,99,恬豆包,23
71,481118003,金鱼大鲸鱼,舰长,99,恬豆包,23
