rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,td充电中,总督,462,恬豆包,30
2,222641849,VJOKERZJX,总督,676,恬豆包,30
3,2314835,KugimiyaNanase,总督,478,恬豆包,29
4,51198537,小铁矿君,总督,328,恬豆包,29
5,225883915,飘啊飘啊飘啊飘-,总督,529,恬豆包,29
6,319263289,神棍老师麦迪武,总督,148,恬豆包,28
7,1959916225,倪安不迷怒,总督,115,恬豆包,28
8,10623376,小Digit,总督,28,恬豆包,28
9,4606008,二次元臭国男,提督,300,恬豆包,29
10,19977954,泠泠七弦上え,提督,538,恬豆包,29
11,7833154,nothing-iwnl-,提督,690,恬豆包,28
12,224670,毛玉喵,提督,423,恬豆包,28
13,385944,宝宝喝点水吧,提督,202,恬豆包,28
14,1686289594,丸梨普贝当,提督,772,恬豆包,27
15,2082459,mou_kun,提督,418,恬豆包,27
16,4631465,禧浴搓澡巾,提督,292,恬豆包,27
17,3546692863396694,备战十月沉淀中,提督,78,恬豆包,27
18,2794950,梦怡少年,提督,300,恬豆包,27
19,2482872,财前葵,提督,388,恬豆包,27
20,431956406,我的颜栗只有你,提督,296,恬豆包,27
21,26892910,大于3个小于30个字符,提督,898,恬豆包,27
22,1764797,暗核,提督,592,恬豆包,27
23,6753838,离-目,提督,388,恬豆包,27
24,43667411,蒼のエーテル,提督,475,恬豆包,27
25,3499113,-谢谢你泰罗,提督,235,恬豆包,27
26,4464599,天曦,提督,330,恬豆包,27
27,32438573,自爆前的沙鲁,提督,388,恬豆包,27
28,29947054,驱羽矜,提督,563,恬豆包,27
29,340809,玛修基列萊特,提督,388,恬豆包,27
30,7033332,BusyTime,提督,205,恬豆包,26
31,27126376,大盒甜,提督,168,恬豆包,26
32,3647293,FunkyPant,提督,268,恬豆包,26
33,151082,暴躁的妹唄唄,提督,698,恬豆包,26
34,182699885,吹进乐园的风,提督,238,恬豆包,26
35,4098025,恬豆太唐了,提督,265,恬豆包,26
36,6052395,知非晓默,提督,292,恬豆包,26
37,7208836,幕幕幕幕幕兮丶,提督,37,恬豆包,26
38,2812958,黑雪姬·,提督,118,恬豆包,26
39,21182500,爱吃恬豆包不爱吃汉堡,提督,489,恬豆包,26
40,21734536,神奇的梦境,提督,448,恬豆包,26
41,114686482,泳装趾压板跳绳,提督,37,恬豆包,26
42,19946819,巨大的荔枝,提督,28,恬豆包,26
43,864417,ou火炎焱燚,提督,202,恬豆包,26
44,30502624,豆豆运,提督,58,恬豆包,26
45,111720994,夏天半枝莲冬天寒江雪,提督,55,恬豆包,26
46,396779074,又一爱犬,提督,115,恬豆包,26
47,1519588,虎落平阳变北7,提督,55,恬豆包,26
48,4136874,天真烂漫咸鱼王,提督,235,恬豆包,26
49,32283784,普通小随,提督,191,恬豆包,26
50,281235729,纯良豆包,提督,37,恬豆包,25
51,220332808,TaylorJhon,提督,178,恬豆包,25
52,11543260,静野もみじ,提督,115,恬豆包,25
53,178746814,lelezsh,提督,115,恬豆包,25
54,15712025,秒我中子,提督,115,恬豆包,25
55,484667,喵德…,提督,27,恬豆包,25
56,145761258,开朗小又发芽了,提督,85,恬豆包,25
57,29608,噶呜,提督,28,恬豆包,25
58,691885237,狱卒小吏,提督,41,恬豆包,25
59,94116608,Pinkpool,提督,34,恬豆包,25
60,25934948,豆姐小男友1号,提督,97,恬豆包,25
61,402011012,栗子羽翼球,提督,28,恬豆包,25
62,3322291,应如是鸭-上麦非本人,提督,85,恬豆包,25
63,24643425,睡觉中zzz,提督,55,恬豆包,25
64,355136733,无敌小豆天下第一,提督,85,恬豆包,25
65,109887250,水果挺甜,提督,55,恬豆包,25
66,2472481,梦幻の水泡,提督,67,恬豆包,25
67,12624529,素质极差,提督,88,恬豆包,25
68,431183738,huge晖,提督,141,恬豆包,25
69,3583474,一口一只小饺,提督,28,恬豆包,25
70,317050683,是射立不是谢拉,提督,15,恬豆包,25
71,12613525,矮摇摊,提督,28,恬豆包,25
