rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,爱养胎豆豆,总督,465,恬豆包,30
2,222641849,VJOKERZJX,总督,679,恬豆包,30
3,2314835,KugimiyaNanase,总督,481,恬豆包,29
4,51198537,小铁矿君,总督,331,恬豆包,29
5,225883915,飘啊飘啊飘啊飘-,总督,532,恬豆包,29
6,319263289,神棍老师麦迪武,总督,151,恬豆包,28
7,1959916225,倪安不迷怒,总督,118,恬豆包,28
8,10623376,小Digit,总督,31,恬豆包,28
9,19977954,泠泠七弦上え,提督,541,恬豆包,29
10,7833154,nothing-iwnl-,提督,693,恬豆包,28
11,385944,宝宝喝点水吧,提督,205,恬豆包,28
12,224670,毛玉喵,提督,426,恬豆包,28
13,3546692863396694,备战十月沉淀中,提督,81,恬豆包,28
14,1686289594,丸梨普贝当,提督,775,恬豆包,27
15,4631465,禧浴搓澡巾,提督,295,恬豆包,27
16,2082459,mou_kun,提督,421,恬豆包,27
17,2794950,梦怡少年,提督,303,恬豆包,27
18,2482872,财前葵,提督,391,恬豆包,27
19,431956406,我的颜栗只有你,提督,299,恬豆包,27
20,26892910,大于3个小于30个字符,提督,901,恬豆包,27
21,1764797,暗核,提督,595,恬豆包,27
22,6753838,离-目,提督,391,恬豆包,27
23,43667411,蒼のエーテル,提督,478,恬豆包,27
24,3499113,-谢谢你泰罗,提督,238,恬豆包,27
25,32438573,自爆前的沙鲁,提督,391,恬豆包,27
26,4464599,天曦,提督,333,恬豆包,27
27,29947054,驱羽矜,提督,566,恬豆包,27
28,340809,玛修基列萊特,提督,391,恬豆包,27
29,7208836,幕幕幕幕幕兮丶,提督,40,恬豆包,26
30,7033332,BusyTime,提督,208,恬豆包,26
31,27126376,大盒甜,提督,171,恬豆包,26
32,3647293,FunkyPant,提督,271,恬豆包,26
33,151082,暴躁的妹唄唄,提督,701,恬豆包,26
34,182699885,吹进乐园的风,提督,241,恬豆包,26
35,4098025,恬豆太唐了,提督,268,恬豆包,26
36,6052395,知非晓默,提督,295,恬豆包,26
37,2812958,黑雪姬·,提督,121,恬豆包,26
38,21182500,爱吃恬豆包不爱吃汉堡,提督,492,恬豆包,26
39,114686482,泳装趾压板跳绳,提督,40,恬豆包,26
40,21734536,神奇的梦境,提督,451,恬豆包,26
41,19946819,巨大的荔枝,提督,31,恬豆包,26
42,864417,ou火炎焱燚,提督,205,恬豆包,26
43,30502624,豆豆运,提督,61,恬豆包,26
44,111720994,夏天半枝莲冬天寒江雪,提督,58,恬豆包,26
45,396779074,又一爱犬,提督,118,恬豆包,26
46,1519588,虎落平阳变北7,提督,58,恬豆包,26
47,4136874,天真烂漫咸鱼王,提督,238,恬豆包,26
48,32283784,普通小随,提督,194,恬豆包,26
49,281235729,纯良豆包,提督,40,恬豆包,25
50,220332808,TaylorJhon,提督,181,恬豆包,25
51,15712025,秒我中子,提督,118,恬豆包,25
52,11543260,静野もみじ,提督,118,恬豆包,25
53,178746814,lelezsh,提督,118,恬豆包,25
54,484667,喵德…,提督,30,恬豆包,25
55,145761258,开朗小又发芽了,提督,88,恬豆包,25
56,29608,噶呜,提督,31,恬豆包,25
57,24643425,睡觉中zzz,提督,58,恬豆包,25
58,94116608,Pinkpool,提督,37,恬豆包,25
59,691885237,狱卒小吏,提督,44,恬豆包,25
60,402011012,栗子羽翼球,提督,31,恬豆包,25
61,25934948,豆姐小男友1号,提督,100,恬豆包,25
62,3322291,应如是鸭-上麦非本人,提督,88,恬豆包,25
63,355136733,无敌小豆天下第一,提督,88,恬豆包,25
64,109887250,水果挺甜,提督,58,恬豆包,25
65,2472481,梦幻の水泡,提督,70,恬豆包,25
66,431183738,huge晖,提督,144,恬豆包,25
67,12613525,矮摇摊,提督,31,恬豆包,25
68,12624529,素质极差,提督,91,恬豆包,25
69,3583474,一口一只小饺,提督,31,恬豆包,25
70,317050683,是射立不是谢拉,提督,18,恬豆包,25
71,111628627,小美酱爱你哟,提督,61,恬豆包,25
72,11593592,WLYTR,提督,31,恬豆包,25
73,26443361,CheeseBurger单推人,提督,58,恬豆包,25
74,268355364,誓月存星,提督,58,恬豆包,25
75,3546606370556289,梨平不迷路,提督,31,恬豆包,25
76,1337100,竹林十五郎,提督,58,恬豆包,25
77,107975215,手牵手c,提督,58,恬豆包,25
78,1996784947,恬豆宝宝,提督,61,恬豆包,25
79,164168,大神乔克,提督,61,恬豆包,25
80,9218323,草盛豆苗稀嘻嘻,提督,31,恬豆包,25
81,274734377,墨玉北狐,提督,31,恬豆包,25
82,28983393,aosudh,提督,31,恬豆包,25
83,31798725,牛之七,提督,31,恬豆包,25
84,20149347,错丨子丨不丨扔,提督,31,恬豆包,25
85,98559184,AlmeriaP,提督,31,恬豆包,25
86,199170103,BiorgTrinityx,提督,31,恬豆包,25
87,23935349,未识绮罗香_,提督,31,恬豆包,25
88,1847596,紫白君,提督,31,恬豆包,25
89,13036448,steveroge,提督,31,恬豆包,25
90,1302082741,粗鲁卑鄙,舰长,628,恬豆包,29
91,6604872,留不住年华,舰长,121,恬豆包,29
92,477273649,盐奶盖冷萃加氮,舰长,901,恬豆包,28
93,2058228,冰尾青年事件簿,舰长,121,恬豆包,28
94,2133796388,随机生成一只兔,舰长,601,恬豆包,28
95,379623,绯莉丝リリア,舰长,402,恬豆包,28
96,82978697,新学的单词,舰长,160,恬豆包,28
97,12017603,郑人云绒,舰长,190,恬豆包,28
98,96000322,爱吃小绿龟的恬豆包,舰长,760,恬豆包,28
99,2966435,叙星晨,舰长,576,恬豆包,28
100,149522,sed-i,舰长,424,恬豆包,28
101,411146226,豆请给我一斤糖炒栗子,舰长,516,恬豆包,28
102,12071021,纯良小羊,舰长,424,恬豆包,28
103,8298257,伞下貓,舰长,151,恬豆包,28
104,2372997,想上大舞台,舰长,430,恬豆包,28
105,8573986,氕氘氚丿丿l丿ll,舰长,151,恬豆包,27
106,378823,不染葵,舰长,180,恬豆包,27
107,39140611,海蓝丶胜者悲歌,舰长,209,恬豆包,27
108,384937534,沐的爱仁na,舰长,478,恬豆包,27
109,59955258,这个昵称已经有鬼用过了,舰长,212,恬豆包,27
110,124003269,曲婉的小跟班,舰长,331,恬豆包,27
111,327412401,我是大角牛越大角越牛,舰长,91,恬豆包,27
112,403022512,567_Official,舰长,601,恬豆包,27
113,44996524,吃土豆的木匠,舰长,181,恬豆包,27
114,2400426,冒青烟的鄢懋卿,舰长,661,恬豆包,26
115,28640116,我永远喜欢ちゅちゅ,舰长,401,恬豆包,26
116,96635934,流泪人吾皇,舰长,905,恬豆包,26
117,22317289,逐迹寻星,舰长,149,恬豆包,26
118,400702,月神二号,舰长,445,恬豆包,26
119,550813001,薄荷修勾,舰长,481,恬豆包,26
120,66069738,叶青从小就很聪明,舰长,279,恬豆包,26
121,32933365,bekkibekkibe,舰长,464,恬豆包,26
122,6665522,辣牛奶不吃辣,舰长,911,恬豆包,26
123,102748146,我要发动我的技能,舰长,353,恬豆包,26
124,4206345,戒掉汉堡包丶,舰长,181,恬豆包,26
125,1580640,劝你纯良,舰长,406,恬豆包,26
126,12796481,绯色丶花,舰长,460,恬豆包,26
127,491121103,绯桂大好き,舰长,292,恬豆包,26
128,5114175,桔子棉花糖orange,舰长,421,恬豆包,26
129,408030089,流明的雨,舰长,96,恬豆包,26
130,304172578,待我呆毛啵起,舰长,100,恬豆包,26
131,1933609,大孩子爱吃糖,舰长,271,恬豆包,26
132,28320190,想词嗷带扇人,舰长,31,恬豆包,26
133,3270926,YO最爱甜豆的鱼,舰长,151,恬豆包,26
134,10826177,瑜木踢西瓜,舰长,867,恬豆包,26
135,215156666,全点防御高咲侑,舰长,208,恬豆包,26
136,25839990,结晶小星星,舰长,361,恬豆包,26
137,11028398,名字不重,舰长,3,恬豆包,26
138,871308,天生偶像陈恬豆,舰长,190,恬豆包,26
139,391389,画汝于心,舰长,422,恬豆包,26
140,22020361,单推扇宝的兜兜栗,舰长,301,恬豆包,26
141,4052466,yourcultleader,舰长,151,恬豆包,26
142,345240494,咋巴,舰长,720,恬豆包,26
143,67912862,一一_100,舰长,826,恬豆包,26
144,9061746,养不起的盖茨比,舰长,279,恬豆包,26
145,4429890,徐佳莹丶LaLa,舰长,368,恬豆包,26
146,90938464,永远的鸟厨烈焰使,舰长,402,恬豆包,26
147,10248108,不会再上船的K宝,舰长,121,恬豆包,26
148,4501944,蘑菇菌Mario,舰长,582,恬豆包,26
149,5024138,狮子神浩F,舰长,310,恬豆包,26
150,47943455,恬豆加油,舰长,128,恬豆包,26
151,95807009,无人问许,舰长,42,恬豆包,26
152,26984312,格罗宁根的老汉,舰长,338,恬豆包,26
153,613077,唐炒豆栗,舰长,188,恬豆包,26
154,97097355,大夢惊鸿,舰长,290,恬豆包,26
155,11428354,HerrFichte,舰长,635,恬豆包,26
156,5202028,adventatyou,舰长,66,恬豆包,26
157,286191414,雨宫莲爱鸭志田,舰长,211,恬豆包,26
158,10795182,Tama_K,舰长,241,恬豆包,26
159,85799015,nZK_nMN,舰长,331,恬豆包,26
160,1452847184,迟到且早退的KING,舰长,402,恬豆包,26
161,143641,御意見無用-,舰长,119,恬豆包,26
162,35690920,litchimartini,舰长,151,恬豆包,26
163,2106805,SPYNGELION,舰长,586,恬豆包,26
164,141721195,想逃儿,舰长,210,恬豆包,26
165,177936092,幼稚占领高地,舰长,149,恬豆包,26
166,108211872,大风起兮空空荡,舰长,280,恬豆包,26
167,22190620,25歲還沒牽過女生的手,舰长,118,恬豆包,26
168,404140110,奈尔露菲雅,舰长,402,恬豆包,25
169,163324550,取你箴言,舰长,342,恬豆包,25
170,100545100,木有云Q,舰长,153,恬豆包,25
171,12375704,太陽P,舰长,181,恬豆包,25
172,381373415,豆奶为你痴,舰长,86,恬豆包,25
173,15891534,我的UDP不丢包,舰长,91,恬豆包,25
174,301612716,我即优雅又充满良心,舰长,209,恬豆包,25
175,24600794,想要柠檬草的南猫,舰长,331,恬豆包,25
176,71993,月颗千,舰长,331,恬豆包,25
177,59379500,灬亲亲握握灬,舰长,527,恬豆包,25
178,8734954,SpaceChaos,舰长,149,恬豆包,25
179,3409955,--Saiki--,舰长,298,恬豆包,25
180,3546630764628722,这波我起飞喽,舰长,31,恬豆包,25
181,37890289,梨宝狂炫甜豆奶,舰长,361,恬豆包,25
182,13791887,_陆谦_,舰长,181,恬豆包,25
183,428112437,腾讯招聘,舰长,91,恬豆包,25
184,13637836,A-B-C-K,舰长,243,恬豆包,25
185,262018,士多啤梨打卡机,舰长,88,恬豆包,25
186,17242172,Mrburns,舰长,123,恬豆包,25
187,14381,假如明天天晴,舰长,181,恬豆包,25
188,1271897307,青涩无畏的果子,舰长,121,恬豆包,25
189,57116,郭德纲,舰长,181,恬豆包,25
190,565817149,兔斯基の夫斯基,舰长,181,恬豆包,25
191,178733648,关山正飛雪,舰长,61,恬豆包,25
192,3493262975306700,天雨烦,舰长,40,恬豆包,25
193,29294353,zorro853,舰长,431,恬豆包,25
194,96115,奶酪大统领,舰长,392,恬豆包,25
