rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,开朗而立,总督,460,恬豆包,30
2,222641849,VJOKERZJX,总督,674,恬豆包,30
3,2314835,KugimiyaNanase,总督,476,恬豆包,29
4,51198537,小铁矿君,总督,326,恬豆包,29
5,225883915,飘啊飘啊飘啊飘-,总督,527,恬豆包,29
6,319263289,神棍老师麦迪武,总督,146,恬豆包,28
7,1959916225,倪安不迷怒,总督,113,恬豆包,28
8,10623376,小Digit,总督,26,恬豆包,28
9,4606008,二次元臭国男,提督,298,恬豆包,29
10,19977954,泠泠七弦上え,提督,536,恬豆包,29
11,7833154,nothing-iwnl-,提督,688,恬豆包,28
12,2966435,叙星晨,提督,571,恬豆包,28
13,224670,毛玉喵,提督,421,恬豆包,28
14,385944,宝宝喝点水吧,提督,200,恬豆包,28
15,1686289594,丸梨普贝当,提督,770,恬豆包,27
16,2082459,mou_kun,提督,416,恬豆包,27
17,4631465,禧浴搓澡巾,提督,290,恬豆包,27
18,3546692863396694,豆理萧山CP粉1855,提督,76,恬豆包,27
19,2794950,梦怡少年,提督,298,恬豆包,27
20,2482872,财前葵,提督,386,恬豆包,27
21,431956406,我的颜栗只有你,提督,294,恬豆包,27
22,26892910,大于3个小于30个字符,提督,896,恬豆包,27
23,6753838,离-目,提督,386,恬豆包,27
24,1764797,暗核,提督,590,恬豆包,27
25,43667411,蒼のエーテル,提督,473,恬豆包,27
26,3499113,-谢谢你泰罗,提督,233,恬豆包,27
27,4464599,天曦,提督,328,恬豆包,27
28,32438573,自爆前的沙鲁,提督,386,恬豆包,27
29,29947054,驱羽矜,提督,561,恬豆包,27
30,340809,玛修基列萊特,提督,386,恬豆包,27
31,7033332,BusyTime,提督,203,恬豆包,26
32,27126376,大盒甜,提督,166,恬豆包,26
33,151082,暴躁的妹唄唄,提督,696,恬豆包,26
34,3647293,FunkyPant,提督,266,恬豆包,26
35,182699885,吹进乐园的风,提督,236,恬豆包,26
36,4098025,恬豆太唐了,提督,263,恬豆包,26
37,6052395,知非晓默,提督,290,恬豆包,26
38,2812958,黑雪姬·,提督,116,恬豆包,26
39,7208836,幕幕幕幕幕兮丶,提督,35,恬豆包,26
40,21182500,爱吃恬豆包不爱吃汉堡,提督,487,恬豆包,26
41,21734536,神奇的梦境,提督,446,恬豆包,26
42,114686482,泳装趾压板跳绳,提督,35,恬豆包,26
43,19946819,巨大的荔枝,提督,26,恬豆包,26
44,864417,ou火炎焱燚,提督,200,恬豆包,26
45,30502624,豆豆运,提督,56,恬豆包,26
46,111720994,夏天半枝莲冬天寒江雪,提督,53,恬豆包,26
47,396779074,又一爱犬,提督,113,恬豆包,26
48,1519588,虎落平阳变北7,提督,53,恬豆包,26
49,4136874,天真烂漫咸鱼王,提督,233,恬豆包,26
50,32283784,普通小随,提督,189,恬豆包,26
51,14138590,我是二狗嘛,提督,60,恬豆包,25
52,281235729,纯良豆包,提督,35,恬豆包,25
53,220332808,TaylorJhon,提督,176,恬豆包,25
54,11543260,静野もみじ,提督,113,恬豆包,25
55,178746814,lelezsh,提督,113,恬豆包,25
56,484667,喵德…,提督,25,恬豆包,25
57,15712025,秒我中子,提督,113,恬豆包,25
58,145761258,开朗小又发芽了,提督,83,恬豆包,25
59,29608,噶呜,提督,26,恬豆包,25
60,691885237,狱卒小吏,提督,39,恬豆包,25
61,94116608,Pinkpool,提督,32,恬豆包,25
62,25934948,豆姐小男友1号,提督,95,恬豆包,25
63,402011012,栗子羽翼球,提督,26,恬豆包,25
64,3322291,应如是鸭-上麦非本人,提督,83,恬豆包,25
65,24643425,睡觉中zzz,提督,53,恬豆包,25
66,355136733,无敌小豆天下第一,提督,83,恬豆包,25
67,109887250,水果挺甜,提督,53,恬豆包,25
68,2472481,梦幻の水泡,提督,65,恬豆包,25
69,12624529,素质极差,提督,86,恬豆包,25
70,431183738,huge晖,提督,139,恬豆包,25
71,3583474,一口一只小饺,提督,26,恬豆包,25
72,317050683,是射立不是谢拉,提督,13,恬豆包,25
73,12613525,矮摇摊,提督,26,恬豆包,25
74,52126672,zara447,提督,60,恬豆包,25
75,111628627,小美酱爱你哟,提督,56,恬豆包,25
76,11593592,WLYTR,提督,26,恬豆包,25
77,26443361,CheeseBurger单推人,提督,53,恬豆包,25
78,268355364,誓月存星,提督,53,恬豆包,25
79,3546606370556289,梨平不迷路,提督,26,恬豆包,25
80,1337100,竹林十五郎,提督,53,恬豆包,25
81,107975215,手牵手c,提督,53,恬豆包,25
82,1996784947,恬豆宝宝,提督,56,恬豆包,25
83,164168,大神乔克,提督,56,恬豆包,25
