rank,uid,username,type,accompany,medal_name,medal_level
1,5850658,rofflecake,总督,139,恬豆包,29
2,495672142,豆奶粉头,提督,589,恬豆包,31
3,3546692863396694,顺顺栗栗1855,提督,294,恬豆包,30
4,2314835,KugimiyaNanase,提督,618,恬豆包,29
5,31798725,牛之七,提督,109,恬豆包,28
6,79614621,悲山秋雨落,提督,179,恬豆包,28
7,30502624,爱喝奶茶的发面馒头,提督,272,恬豆包,28
8,2941287,诊单,提督,228,恬豆包,28
9,2794950,梦怡少年,提督,389,恬豆包,27
10,49855368,想起恐怖的事,提督,97,恬豆包,27
11,57134664,唯怡豆女乃,提督,169,恬豆包,27
12,36269533,君ゆゆゆ魚,提督,83,恬豆包,26
13,52126672,zara447,提督,166,恬豆包,26
14,356892,阿斯特赖亚丶,提督,69,恬豆包,26
15,5607033,睡觉是爱好吃饭是特长,提督,79,恬豆包,26
16,231051,蕾恩・玛格特洛依德,提督,139,恬豆包,25
17,7340111,栁長街,提督,50,恬豆包,25
18,13927696,Marriovo,提督,72,恬豆包,25
19,149522,sed-i,舰长,589,恬豆包,29
20,385944,宝宝喝点水吧,舰长,418,恬豆包,29
21,12071021,纯良小羊,舰长,637,恬豆包,29
22,7833154,nothing-iwnl-,舰长,829,恬豆包,28
23,2482872,财前葵,舰长,498,恬豆包,28
24,2966435,叙星晨,舰长,709,恬豆包,28
25,411146226,豆请给我一斤糖炒栗子,舰长,648,恬豆包,28
26,400702,月神二号,舰长,658,恬豆包,28
27,39140611,海蓝丶胜者悲歌,舰长,422,恬豆包,28
28,378823,不染葵,舰长,296,恬豆包,28
29,1686289594,丸梨普贝当,舰长,988,恬豆包,28
30,431956406,我的颜栗只有你,舰长,439,恬豆包,27
31,124003269,曲婉的小跟班,舰长,402,恬豆包,27
32,59955258,这个昵称已经有鬼用过了,舰长,312,恬豆包,27
33,26892910,大于3个小于30个字符,舰长,1114,恬豆包,27
34,43667411,蒼のエーテル,舰长,571,恬豆包,27
35,491121103,绯桂大好き,舰长,425,恬豆包,27
36,32438573,自爆前的沙鲁,舰长,493,恬豆包,27
37,4464599,天曦,舰长,546,恬豆包,27
38,38600609,二月暨望,舰长,242,恬豆包,27
39,97097355,大夢惊鸿,舰长,430,恬豆包,27
40,57116,郭德纲,舰长,253,恬豆包,27
41,102748146,我要发动我的技能,舰长,491,恬豆包,27
42,613077,唐炒豆栗,舰长,288,恬豆包,27
43,111580180,月光鹿角,舰长,137,恬豆包,26
44,1580640,劝你纯良,舰长,589,恬豆包,26
45,47943455,恬豆加油,舰长,336,恬豆包,26
46,215156666,全点防御高咲侑,舰长,378,恬豆包,26
47,22020361,我很中怡栗,舰长,468,恬豆包,26
48,5114175,桔子棉花糖orange,舰长,528,恬豆包,26
49,6052395,知非晓默,舰长,508,恬豆包,26
50,13637836,A-B-C-K,舰长,450,恬豆包,26
51,90938464,永远的鸟厨烈焰使,舰长,589,恬豆包,26
52,10826177,瑜木踢西瓜,舰长,1039,恬豆包,26
53,18637086,丶芯丨,舰长,289,恬豆包,26
54,143641,御意見無用-,舰长,289,恬豆包,26
55,253674168,净魂の刃,舰长,78,恬豆包,26
56,4429890,十堰张湾阿姨,舰长,530,恬豆包,26
57,9970815,-古原-,舰长,229,恬豆包,26
58,381373415,豆奶为你痴,舰长,254,恬豆包,26
59,2106805,SPYNGELION,舰长,799,恬豆包,26
60,26984312,格罗宁根的老汉,舰长,438,恬豆包,26
61,1671780767,真麻烦胡乱起一个,舰长,410,恬豆包,26
62,10795182,Tama_K,舰长,271,恬豆包,26
63,32283784,普通小随,舰长,313,恬豆包,26
64,2905159,HAX-ER,舰长,108,恬豆包,26
65,71993,月颗千,舰长,544,恬豆包,26
66,59379500,灬亲亲握握灬,舰长,740,恬豆包,26
67,100545100,木有云Q,舰长,289,恬豆包,26
68,273213275,沐霖牛车偷吃我彩色矿,舰长,72,恬豆包,26
69,32166499,一般小豆,舰长,302,恬豆包,26
70,135244380,恬豆猫,舰长,190,恬豆包,26
71,334850696,热爱沙雕的波波老师,舰长,167,恬豆包,26
72,7126651,人间荔枝张老师,舰长,90,恬豆包,26
73,691885237,狱卒小吏,舰长,142,恬豆包,26
74,20490724,恬豆姜,舰长,78,恬豆包,26
75,1337100,竹林十五郎,舰长,198,恬豆包,25
76,20270543,Rayarq,舰长,615,恬豆包,25
77,3409955,--Saiki--,舰长,379,恬豆包,25
78,14605877,jasonlai1004,舰长,76,恬豆包,25
79,641276,世杰,舰长,559,恬豆包,25
80,8338545,十五之心月,舰长,110,恬豆包,25
81,63037,水银灯火灵,舰长,558,恬豆包,25
82,33143732,猫雷今天陪几瓶,舰长,348,恬豆包,25
83,38349545,爱又恬豆单推沐梨,舰长,62,恬豆包,25
84,10964548,有糕有糕,舰长,108,恬豆包,25
85,12205426,千稻草,舰长,32,恬豆包,25
86,199170103,BiorgTrinityx,舰长,92,恬豆包,25
87,274734377,墨玉北狐,舰长,102,恬豆包,25
88,15103104,影子和重写本,舰长,199,恬豆包,25
89,298243350,千棠冰,舰长,114,恬豆包,25
90,100023513,小沐标,舰长,455,恬豆包,25
91,7304164,mctyrstj,舰长,420,恬豆包,25
92,4104624,天才美少女恬豆,舰长,494,恬豆包,25
93,5352295,笑笑笑岔气,舰长,48,恬豆包,25
94,107533381,摇了薯薯吧,舰长,132,恬豆包,25
95,150434129,桓殳,舰长,60,恬豆包,25
96,697538300,DDD亚历山大,舰长,48,恬豆包,25
97,12294696,阿阿阿阿阿天丶,舰长,97,恬豆包,25
98,393226024,路过のDD,舰长,439,恬豆包,25
99,35201973,森林图书馆,舰长,301,恬豆包,25
100,2472248,胶质魔法喵,舰长,168,恬豆包,25
101,920572,查_内_姆,舰长,289,恬豆包,25
102,32291044,三元一只-十元三只,舰长,349,恬豆包,25
103,37586270,夏风物语诗,舰长,110,恬豆包,25
104,13411047,一生少时,舰长,198,恬豆包,25
105,6068627,奶♂皮,舰长,319,恬豆包,25
106,203653982,恬炒唐豆,舰长,169,恬豆包,25
107,37578245,今天开始做纯良day28,舰长,56,恬豆包,25
108,14207748,德华的孕妇,舰长,58,恬豆包,25
109,1692126,蓝白Mercury,舰长,289,恬豆包,25
110,173949754,万小目,舰长,48,恬豆包,25
111,3116736,Zeko-,舰长,185,恬豆包,25
112,110375756,Einherjar,舰长,279,恬豆包,25
113,188893485,我要爱你一万年,舰长,258,恬豆包,25
114,345063199,可爱小栗没有双马尾,舰长,78,恬豆包,25
115,434483345,璃拉讨糖,舰长,72,恬豆包,25
116,4734288,为你穿越时间,舰长,277,恬豆包,25
117,3546737692117424,夭津消防,舰长,73,恬豆包,24
118,25137085,Jaime2Lannister,舰长,259,恬豆包,24
119,370968,-Mieow-,舰长,70,恬豆包,24
120,481118003,金鱼大鲸鱼,舰长,244,恬豆包,24
121,69750383,生活不易知道吗,舰长,103,恬豆包,24
122,515341,麻雀团子,舰长,222,恬豆包,24
123,430709729,扬花水性,舰长,70,恬豆包,24
124,4590070,多卡诺斯,舰长,109,恬豆包,24
125,389408755,wsanking,舰长,78,恬豆包,24
126,630403,月见花开丶,舰长,77,恬豆包,24
127,5164976,にしきごい-,舰长,253,恬豆包,24
128,299179629,iqbssbqi88,舰长,253,恬豆包,24
129,1972389896,bili_45792247048,舰长,253,恬豆包,24
130,12692409,老板断气老板尸体铅钢,舰长,244,恬豆包,24
131,14873708,李小狼雷帝召来,舰长,48,恬豆包,24
132,234878331,dddddoinb,舰长,229,恬豆包,24
133,206954418,藤蔓之滴,舰长,138,恬豆包,24
134,393319752,打豆豆haha,舰长,223,恬豆包,24
135,94791571,指向一切正确,舰长,192,恬豆包,24
136,14454726,豆豆不太能吃辣,舰长,228,恬豆包,24
137,9557485,屎豆屁梨嗝又哞沐,舰长,199,恬豆包,24
138,397798424,醒云_,舰长,199,恬豆包,24
139,13066685,风逝reuxd,舰长,199,恬豆包,24
140,12578332,哦_对的对的,舰长,152,恬豆包,24
141,21116107,猛犸爆炒小精灵,舰长,67,恬豆包,24
142,387960186,虫族机甲师-铁鹰飞人,舰长,79,恬豆包,24
143,120279,小朱彩虹糖,舰长,164,恬豆包,24
144,8310193,酒为剑歌,舰长,198,恬豆包,24
145,12140792,逆浪千秋123,舰长,78,恬豆包,24
146,624184558,要睡的晚安,舰长,61,恬豆包,24
147,10738495,空条真嗣,舰长,140,恬豆包,24
148,85390030,浙各洒资宋,舰长,78,恬豆包,24
149,12988262,阿里嘎夺豆桑,舰长,160,恬豆包,24
150,234823232,恬豆发酵了,舰长,77,恬豆包,24
151,301545129,逗趣客官,舰长,182,恬豆包,24
152,80435886,变幻了时空,舰长,138,恬豆包,24
153,244151192,静岛浣熊,舰长,78,恬豆包,24
154,24608573,恬怡弄人,舰长,168,恬豆包,24
155,3007124,士多啤梨养猪场饲养员,舰长,97,恬豆包,24
156,1380945433,忙碌的梁嶬,舰长,31,恬豆包,24
157,1072482805,鹿关高手OGC,舰长,138,恬豆包,24
158,495162308,Gobni,舰长,48,恬豆包,24
159,8162540,美味風鹅,舰长,72,恬豆包,24
160,21776955,小兔大队长,舰长,139,恬豆包,24
161,796504,琥珀玲最强,舰长,48,恬豆包,24
162,7632235,开朗老豆,舰长,150,恬豆包,24
163,10724814,被禁之棺,舰长,155,恬豆包,24
164,80043957,电子龙会梦见森蚺,舰长,79,恬豆包,24
165,1871507,稿件哥哥,舰长,38,恬豆包,24
166,602676,阿波诗人,舰长,40,恬豆包,24
167,33058868,大大的NYC,舰长,80,恬豆包,24
168,4159770,躺在床上看风景,舰长,162,恬豆包,24
169,1485057102,碧诗小疯喵,舰长,78,恬豆包,24
170,7110601,不不不不不拿拿,舰长,81,恬豆包,24
171,16737716,晚晚晚点来,舰长,138,恬豆包,24
172,275966068,丶路易斯zZ,舰长,94,恬豆包,24
173,6845422,千元万什,舰长,75,恬豆包,24
174,2508489,记忆moment碎片,舰长,48,恬豆包,24
175,1662688,AIGuningkesi,舰长,99,恬豆包,24
176,214738022,千里红尘天,舰长,86,恬豆包,24
177,68462498,混成居士,舰长,77,恬豆包,24
178,587874,KW2007DR,舰长,31,恬豆包,24
179,179914286,Silvester-5,舰长,138,恬豆包,24
180,236113,可曾记得哎,舰长,130,恬豆包,24
181,456479647,开养小豆,舰长,138,恬豆包,24
182,18037137,伤心水鬼求哥哥退役吧,舰长,10,恬豆包,23
183,331257145,竹猫青青,舰长,94,恬豆包,23
184,92968911,缓靖,舰长,138,恬豆包,23
185,11977,幽默小熊猫,舰长,120,恬豆包,23
186,3546676620954105,眄庭柯,舰长,97,恬豆包,23
187,19828572,橘前辈少吃辛味噌,舰长,100,恬豆包,23
188,50775007,普通虚虚又,舰长,62,恬豆包,23
189,19598239,夢一场11,舰长,110,恬豆包,23
190,291020380,何以忆旧人,舰长,35,恬豆包,23
191,248931206,小孩子喜欢吃恬的,舰长,59,恬豆包,23
192,18137297,瞑龙locality,舰长,47,恬豆包,23
193,383127473,我一定找到最好的,舰长,47,恬豆包,23
194,889732,Tier,舰长,82,恬豆包,23
195,569166,那是极好,舰长,62,恬豆包,23
196,40827195,阿噗噗噗呃,舰长,46,恬豆包,23
197,480141,一刀,舰长,79,恬豆包,23
198,398827741,蕾比朱迪卡,舰长,77,恬豆包,23
199,13047388,柳桐荫,舰长,80,恬豆包,23
200,3066694,百事可乐嘉然然,舰长,108,恬豆包,23
201,2811814,鸢年已陌,舰长,102,恬豆包,23
202,382299334,某某ck,舰长,80,恬豆包,23
