rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,豆奶粉馒头,总督,576,恬豆包,31
2,3546692863396694,顺顺栗栗1855,提督,281,恬豆包,30
3,2314835,KugimiyaNanase,提督,605,恬豆包,29
4,149522,sed-i,提督,576,恬豆包,29
5,12071021,纯良小羊,提督,624,恬豆包,29
6,31798725,牛之七,提督,96,恬豆包,28
7,79614621,悲山秋雨落,提督,166,恬豆包,28
8,30502624,爱喝奶茶的发面馒头,提督,259,恬豆包,28
9,2794950,梦怡少年,提督,376,恬豆包,27
10,2941287,问问拿哪张医院预诊单,提督,215,恬豆包,27
11,5850658,rofflecake,提督,126,恬豆包,27
12,49855368,想起恐怖的事,提督,84,恬豆包,27
13,36269533,君ゆゆゆ魚,提督,70,恬豆包,26
14,52126672,zara447,提督,153,恬豆包,26
15,356892,阿斯特赖亚丶,提督,56,恬豆包,26
16,5607033,睡觉是爱好吃饭是特长,提督,66,恬豆包,25
17,231051,蕾恩・玛格特洛依德,提督,126,恬豆包,25
18,12205426,千稻草,提督,25,恬豆包,25
19,13927696,Marriovo,提督,59,恬豆包,25
20,150434129,桓殳,提督,47,恬豆包,25
21,1302082741,粗鲁卑鄙,舰长,715,恬豆包,29
22,385944,宝宝喝点水吧,舰长,405,恬豆包,29
23,319263289,神棍老师麦迪武,舰长,239,恬豆包,29
24,7833154,nothing-iwnl-,舰长,816,恬豆包,28
25,2482872,财前葵,舰长,485,恬豆包,28
26,2058228,冰尾青年事件簿,舰长,145,恬豆包,28
27,2966435,叙星晨,舰长,696,恬豆包,28
28,411146226,豆请给我一斤糖炒栗子,舰长,635,恬豆包,28
29,400702,月神二号,舰长,645,恬豆包,28
30,378823,不染葵,舰长,283,恬豆包,28
31,1686289594,丸梨普贝当,舰长,975,恬豆包,28
32,39140611,海蓝丶胜者悲歌,舰长,409,恬豆包,28
33,431956406,我的颜栗只有你,舰长,426,恬豆包,27
34,124003269,曲婉的小跟班,舰长,389,恬豆包,27
35,26892910,大于3个小于30个字符,舰长,1101,恬豆包,27
36,43667411,蒼のエーテル,舰长,559,恬豆包,27
37,491121103,绯桂大好き,舰长,412,恬豆包,27
38,32438573,自爆前的沙鲁,舰长,480,恬豆包,27
39,4464599,天曦,舰长,533,恬豆包,27
40,102748146,我要发动我的技能,舰长,478,恬豆包,27
41,613077,唐炒豆栗,舰长,275,恬豆包,26
42,1580640,劝你纯良,舰长,576,恬豆包,26
43,111580180,月光鹿角,舰长,124,恬豆包,26
44,215156666,全点防御高咲侑,舰长,365,恬豆包,26
45,151082,暴躁的妹唄唄,舰长,901,恬豆包,26
46,47943455,恬豆加油,舰长,323,恬豆包,26
47,22020361,我很中怡栗,舰长,455,恬豆包,26
48,27126376,大盒甜,舰长,234,恬豆包,26
49,57116,郭德纲,舰长,240,恬豆包,26
50,5114175,桔子棉花糖orange,舰长,515,恬豆包,26
51,6052395,知非晓默,舰长,495,恬豆包,26
52,90938464,永远的鸟厨烈焰使,舰长,576,恬豆包,26
53,57134664,唯怡豆女乃,舰长,156,恬豆包,26
54,10826177,瑜木踢西瓜,舰长,1026,恬豆包,26
55,13637836,A-B-C-K,舰长,437,恬豆包,26
56,18637086,丶芯丨,舰长,276,恬豆包,26
57,143641,御意見無用-,舰长,276,恬豆包,26
58,4429890,十堰张湾阿姨,舰长,517,恬豆包,26
59,381373415,豆奶为你痴,舰长,241,恬豆包,26
60,47734615,士多啤栗少吃俊,舰长,90,恬豆包,26
61,9970815,-古原-,舰长,216,恬豆包,26
62,2106805,SPYNGELION,舰长,786,恬豆包,26
63,253674168,净魂の刃,舰长,65,恬豆包,26
64,26984312,格罗宁根的老汉,舰长,425,恬豆包,26
65,1671780767,真麻烦胡乱起一个,舰长,397,恬豆包,26
66,32283784,普通小随,舰长,300,恬豆包,26
67,59379500,灬亲亲握握灬,舰长,727,恬豆包,26
68,2905159,HAX-ER,舰长,95,恬豆包,26
69,100545100,木有云Q,舰长,276,恬豆包,26
70,648561547,丸子战犬Darwin1,舰长,60,恬豆包,26
71,71993,月颗千,舰长,531,恬豆包,26
72,32166499,一般小豆,舰长,289,恬豆包,26
73,273213275,沐霖牛车偷吃我彩色矿,舰长,59,恬豆包,26
74,691885237,狱卒小吏,舰长,129,恬豆包,26
75,1337100,竹林十五郎,舰长,185,恬豆包,25
76,20270543,Rayarq,舰长,602,恬豆包,25
77,3409955,--Saiki--,舰长,366,恬豆包,25
78,14605877,jasonlai1004,舰长,63,恬豆包,25
79,641276,世杰,舰长,546,恬豆包,25
80,8338545,十五之心月,舰长,97,恬豆包,25
81,63037,水银灯火灵,舰长,545,恬豆包,25
82,20490724,恬豆姜,舰长,65,恬豆包,25
83,33143732,猫雷今天陪几瓶,舰长,335,恬豆包,25
84,334850696,热爱沙雕的波波老师,舰长,154,恬豆包,25
85,11467904,卷毛狒狒_Official,舰长,174,恬豆包,25
86,10964548,有糕有糕,舰长,95,恬豆包,25
87,671691442,万俟谙,舰长,84,恬豆包,25
88,298243350,千棠冰,舰长,101,恬豆包,25
89,274734377,墨玉北狐,舰长,89,恬豆包,25
90,7304164,mctyrstj,舰长,407,恬豆包,25
91,4104624,天才美少女恬豆,舰长,481,恬豆包,25
92,15103104,影子和重写本,舰长,186,恬豆包,25
93,5352295,笑笑笑岔气,舰长,35,恬豆包,25
94,393226024,路过のDD,舰长,426,恬豆包,25
95,107533381,食人大王,舰长,119,恬豆包,25
96,12294696,阿阿阿阿阿天丶,舰长,84,恬豆包,25
97,2472248,胶质魔法喵,舰长,155,恬豆包,25
98,697538300,DDD亚历山大,舰长,35,恬豆包,25
99,35201973,森林图书馆,舰长,288,恬豆包,25
100,7126651,馒头发面了_,舰长,77,恬豆包,25
101,32291044,三元一只-十元三只,舰长,336,恬豆包,25
102,5787074,舒服晴天大小姐,舰长,174,恬豆包,25
103,13411047,一生少时,舰长,185,恬豆包,25
104,37586270,夏风物语诗,舰长,97,恬豆包,25
105,203653982,恬炒唐豆,舰长,156,恬豆包,25
106,37578245,今天开始做纯良day15,舰长,43,恬豆包,25
107,1692126,蓝白Mercury,舰长,276,恬豆包,25
108,920572,查_内_姆,舰长,276,恬豆包,25
109,6068627,奶♂皮,舰长,306,恬豆包,25
110,345063199,可爱小栗没有双马尾,舰长,65,恬豆包,25
111,188893485,我要爱你一万年,舰长,245,恬豆包,25
112,14207748,德华的孕妇,舰长,45,恬豆包,25
113,110375756,Einherjar,舰长,266,恬豆包,24
114,267626300,210丶,舰长,179,恬豆包,24
115,434483345,璃拉甜心,舰长,59,恬豆包,24
116,25137085,Jaime2Lannister,舰长,246,恬豆包,24
117,173949754,万小目,舰长,35,恬豆包,24
118,3546737692117424,答辩活人魔术师张小丽,舰长,60,恬豆包,24
119,234878331,dddddoinb,舰长,216,恬豆包,24
120,206954418,藤蔓之滴,舰长,125,恬豆包,24
121,4590070,多卡诺斯,舰长,96,恬豆包,24
122,481118003,金鱼大鲸鱼,舰长,231,恬豆包,24
123,14454726,豆豆不太能吃辣,舰长,215,恬豆包,24
124,389408755,wsanking,舰长,65,恬豆包,24
125,9557485,屎豆屁梨嗝又哞沐,舰长,186,恬豆包,24
126,397798424,醒云_,舰长,186,恬豆包,24
127,13066685,风逝reuxd,舰长,186,恬豆包,24
128,515341,麻雀团子,舰长,209,恬豆包,24
129,40816573,乌丸莲耶孙女乌安莲娜,舰长,89,恬豆包,24
130,430709729,扬花水性,舰长,57,恬豆包,24
131,5164976,にしきごい-,舰长,240,恬豆包,24
132,299179629,iqbssbqi88,舰长,240,恬豆包,24
133,1972389896,bili_45792247048,舰长,240,恬豆包,24
134,13583559,尼耶什格_川子,舰长,231,恬豆包,24
135,12692409,老板断气老板尸体铅钢,舰长,231,恬豆包,24
136,69750383,生活不易知道吗,舰长,90,恬豆包,24
137,14873708,李小狼雷帝召来,舰长,35,恬豆包,24
138,79024764,又一次香芋,舰长,91,恬豆包,24
139,120279,小朱彩虹糖,舰长,151,恬豆包,24
140,8310193,酒为剑歌,舰长,185,恬豆包,24
141,12140792,逆浪千秋123,舰长,65,恬豆包,24
142,85390030,浙各洒资宋,舰长,65,恬豆包,24
143,387960186,虫族机甲师-铁鹰飞人,舰长,66,恬豆包,24
144,10738495,空条真嗣,舰长,127,恬豆包,24
145,80435886,变幻了时空,舰长,125,恬豆包,24
146,244151192,静岛浣熊,舰长,65,恬豆包,24
147,630403,月见花开丶,舰长,64,恬豆包,24
148,24608573,恬怡弄人,舰长,155,恬豆包,24
149,1072482805,鹿关高手OGC,舰长,125,恬豆包,24
150,21776955,小兔大队长,舰长,126,恬豆包,24
151,21116107,猛犸爆炒小精灵,舰长,54,恬豆包,24
152,337421815,村委主任Zzz,舰长,142,恬豆包,24
153,234823232,恬豆发酵了,舰长,64,恬豆包,24
154,7632235,开朗老豆,舰长,137,恬豆包,24
155,8162540,美味風鹅,舰长,59,恬豆包,24
156,3007124,士多啤梨养猪场饲养员,舰长,84,恬豆包,24
157,1485057102,碧诗小疯喵,舰长,65,恬豆包,24
158,16737716,晚晚晚点来,舰长,125,恬豆包,24
159,80043957,电子龙会梦见森蚺,舰长,66,恬豆包,24
160,214738022,千里红尘天,舰长,73,恬豆包,24
161,179914286,Silvester-5,舰长,125,恬豆包,24
162,456479647,开养小豆,舰长,125,恬豆包,24
163,33058868,大大的NYC,舰长,67,恬豆包,23
164,2508489,记忆moment碎片,舰长,35,恬豆包,23
165,1380945433,忙碌的梁嶬,舰长,18,恬豆包,23
166,92968911,缓靖,舰长,125,恬豆包,23
167,11977,幽默小熊猫,舰长,107,恬豆包,23
168,6845422,千元万什,舰长,62,恬豆包,23
169,68462498,混成居士,舰长,64,恬豆包,23
170,500935415,卢卡-莫德里奇_Official,舰长,120,恬豆包,23
171,495162308,Gobni,舰长,35,恬豆包,23
172,7110601,不不不不不拿拿,舰长,68,恬豆包,23
173,2753609,旋蓝心情,舰长,111,恬豆包,23
174,4159770,躺在床上看风景,舰长,149,恬豆包,23
175,18768197,莱姆青柠,舰长,55,恬豆包,23
176,19598239,夢一场11,舰长,97,恬豆包,23
177,275966068,小真尼修斯,舰长,81,恬豆包,23
178,1662688,AIGuningkesi,舰长,86,恬豆包,23
179,796504,琥珀玲最强,舰长,35,恬豆包,23
180,383127473,我一定找到最好的,舰长,34,恬豆包,23
181,331257145,竹猫青青,舰长,81,恬豆包,23
182,40827195,阿噗噗噗呃,舰长,33,恬豆包,23
183,398827741,蕾比朱迪卡,舰长,64,恬豆包,23
184,3546676620954105,眄庭柯,舰长,84,恬豆包,23
185,13047388,柳桐荫,舰长,67,恬豆包,23
186,889732,Tier,舰长,69,恬豆包,23
187,3066694,百事可乐嘉然然,舰长,95,恬豆包,23
188,480141,一刀,舰长,66,恬豆包,23
189,22966126,Jlzppt,舰长,89,恬豆包,23
190,343615306,阿尔法的杯子,舰长,65,恬豆包,23
191,55891800,不可思议的念白,舰长,65,恬豆包,23
192,3160153,红豆栗子包,舰长,89,恬豆包,23
193,26594313,绷不住了Official,舰长,65,恬豆包,23
194,6703285,三叶一号机,舰长,37,恬豆包,23
195,13817509,DIANAVARAIN,舰长,65,恬豆包,23
196,18137297,瞑龙locality,舰长,34,恬豆包,23
197,382299334,某某ck,舰长,67,恬豆包,23
198,3546708281657502,恬早GOGO发芽了,舰长,67,恬豆包,23
199,3546722053654768,栗在干嘛,舰长,65,恬豆包,23
200,33093772,假装我也是个女粉呢,舰长,65,恬豆包,23
201,248931206,小孩子喜欢吃恬的,舰长,46,恬豆包,22
202,291216628,此生长罪,舰长,84,恬豆包,22
203,483845882,大戸アイsuki,舰长,84,恬豆包,22
204,7547857,清水中轻影,舰长,65,恬豆包,22
205,703016979,kkk1222544,舰长,65,恬豆包,22
206,3546711377054258,归休三径,舰长,67,恬豆包,22
207,3493105131063773,未来主义义人,舰长,89,恬豆包,22
208,2811814,鸢年已陌,舰长,89,恬豆包,22
209,3132014,散石怡碎大脑门,舰长,59,恬豆包,22
210,36017599,天神首领,舰长,54,恬豆包,22
211,1871507,稿件哥哥,舰长,25,恬豆包,22
212,373305,00秋知弦00,舰长,35,恬豆包,22
213,4197896,熵光,舰长,35,恬豆包,22
214,233191377,士多啤栗少吃糖,舰长,35,恬豆包,22
215,12397562,女王の奇跡,舰长,35,恬豆包,22
216,239163840,喜欢缪斯的杆子,舰长,35,恬豆包,22
217,28054673,恬音果沐又丝梨,舰长,54,恬豆包,22
218,21270999,我就叫沙子,舰长,90,恬豆包,22
219,501010441,不吃辣的宫保鸡丁,舰长,39,恬豆包,22
220,62703,蜕空,舰长,47,恬豆包,22
221,21834330,_夏祭游鱼_,舰长,35,恬豆包,22
222,20797748,黑漆太刀,舰长,35,恬豆包,22
