rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,豆奶粉馒头,总督,571,恬豆包,31
2,3546692863396694,顺顺栗栗1855,提督,276,恬豆包,30
3,149522,sed-i,提督,571,恬豆包,29
4,12071021,纯良小羊,提督,619,恬豆包,29
5,31798725,牛之七,提督,91,恬豆包,28
6,79614621,悲山秋雨落,提督,161,恬豆包,28
7,411146226,豆请给我一斤糖炒栗子,提督,630,恬豆包,28
8,30502624,爱喝奶茶的发面馒头,提督,254,恬豆包,28
9,2794950,梦怡少年,提督,371,恬豆包,27
10,2941287,问问拿哪张医院预诊单,提督,210,恬豆包,27
11,491121103,绯桂大好き,提督,407,恬豆包,27
12,5850658,rofflecake,提督,121,恬豆包,27
13,36269533,君ゆゆゆ魚,提督,65,恬豆包,26
14,5607033,睡觉是爱好吃饭是特长,提督,61,恬豆包,25
15,231051,蕾恩・玛格特洛依德,提督,121,恬豆包,25
16,356892,阿斯特赖亚丶,提督,51,恬豆包,25
17,12205426,千稻草,提督,20,恬豆包,25
18,13927696,Marriovo,提督,54,恬豆包,25
19,150434129,桓殳,提督,42,恬豆包,25
20,2314835,KugimiyaNanase,舰长,601,恬豆包,29
21,1302082741,粗鲁卑鄙,舰长,710,恬豆包,29
22,385944,宝宝喝点水吧,舰长,400,恬豆包,29
23,319263289,神棍老师麦迪武,舰长,234,恬豆包,29
24,7833154,nothing-iwnl-,舰长,811,恬豆包,28
25,2058228,冰尾青年事件簿,舰长,140,恬豆包,28
26,2482872,财前葵,舰长,481,恬豆包,28
27,2966435,叙星晨,舰长,691,恬豆包,28
28,224670,毛玉喵,舰长,541,恬豆包,28
29,400702,月神二号,舰长,640,恬豆包,28
30,378823,不染葵,舰长,278,恬豆包,28
31,1686289594,丸梨普贝当,舰长,970,恬豆包,28
32,39140611,海蓝丶胜者悲歌,舰长,404,恬豆包,28
33,431956406,我的颜栗只有你,舰长,421,恬豆包,27
34,124003269,曲婉的小跟班,舰长,384,恬豆包,27
35,59955258,这个昵称已经有鬼用过了,舰长,300,恬豆包,27
36,26892910,大于3个小于30个字符,舰长,1096,恬豆包,27
37,39088057,ZZzzzKk_,舰长,210,恬豆包,27
38,43667411,蒼のエーテル,舰长,554,恬豆包,27
39,12613525,矮摇摊,舰长,121,恬豆包,27
40,32438573,自爆前的沙鲁,舰长,475,恬豆包,27
41,4464599,天曦,舰长,528,恬豆包,27
42,19531191,大老师Gin,舰长,60,恬豆包,27
43,38600609,二月暨望,舰长,240,恬豆包,27
44,69190175,小梦-逝去的青春,舰长,89,恬豆包,27
45,97097355,大夢惊鸿,舰长,418,恬豆包,27
46,12796481,绯色丶花,舰长,570,恬豆包,27
47,102748146,我要发动我的技能,舰长,473,恬豆包,26
48,1580640,劝你纯良,舰长,571,恬豆包,26
49,151082,暴躁的妹唄唄,舰长,896,恬豆包,26
50,47943455,恬豆加油,舰长,318,恬豆包,26
51,111580180,月光鹿角,舰长,120,恬豆包,26
52,49855368,想起恐怖的事,舰长,79,恬豆包,26
53,215156666,全点防御高咲侑,舰长,361,恬豆包,26
54,27126376,大盒甜,舰长,229,恬豆包,26
55,22020361,我很中怡栗,舰长,450,恬豆包,26
56,6052395,知非晓默,舰长,490,恬豆包,26
57,57116,郭德纲,舰长,235,恬豆包,26
58,90938464,永远的鸟厨烈焰使,舰长,571,恬豆包,26
59,10826177,瑜木踢西瓜,舰长,1021,恬豆包,26
60,57134664,唯怡豆女乃,舰长,151,恬豆包,26
61,3270926,YO最爱甜豆的鱼,舰长,180,恬豆包,26
62,13637836,A-B-C-K,舰长,432,恬豆包,26
63,264495479,逗逗阿丶,舰长,241,恬豆包,26
64,143641,御意見無用-,舰长,271,恬豆包,26
65,18637086,丶芯丨,舰长,271,恬豆包,26
66,4429890,十堰张湾阿姨,舰长,512,恬豆包,26
67,47734615,士多啤栗少吃俊,舰长,85,恬豆包,26
68,2106805,SPYNGELION,舰长,781,恬豆包,26
69,9970815,-古原-,舰长,211,恬豆包,26
70,381373415,豆奶为你痴,舰长,236,恬豆包,26
71,177936092,幼稚占领高地,舰长,271,恬豆包,26
72,1671780767,真麻烦胡乱起一个,舰长,392,恬豆包,26
73,26984312,格罗宁根的老汉,舰长,420,恬豆包,26
74,404140110,奈尔露菲雅,舰长,597,恬豆包,26
75,32283784,普通小随,舰长,295,恬豆包,26
76,1519588,虎落平阳变北7,舰长,90,恬豆包,26
77,59379500,灬亲亲握握灬,舰长,722,恬豆包,26
78,100545100,木有云Q,舰长,271,恬豆包,26
79,24643425,睡觉中zzz,舰长,90,恬豆包,26
80,648561547,丸子战犬Darwin1,舰长,55,恬豆包,26
81,71993,月颗千,舰长,526,恬豆包,26
82,15712025,秒我中子,舰长,210,恬豆包,26
83,32166499,一般小豆,舰长,284,恬豆包,26
84,2905159,HAX-ER,舰长,91,恬豆包,26
85,273213275,沐霖牛车偷吃我彩色矿,舰长,54,恬豆包,26
86,691885237,狱卒小吏,舰长,124,恬豆包,26
87,11543260,静远秋枫,舰长,181,恬豆包,26
88,3409955,--Saiki--,舰长,361,恬豆包,25
89,641276,世杰,舰长,541,恬豆包,25
90,8338545,十五之心月,舰长,92,恬豆包,25
91,20270543,Rayarq,舰长,597,恬豆包,25
92,1337100,竹林十五郎,舰长,181,恬豆包,25
93,14605877,jasonlai1004,舰长,58,恬豆包,25
94,11467904,卷毛狒狒_Official,舰长,169,恬豆包,25
95,33143732,猫雷今天陪几瓶,舰长,330,恬豆包,25
96,307315372,给我一拳2102,舰长,361,恬豆包,25
97,63037,水银灯火灵,舰长,540,恬豆包,25
98,52126672,zara447,舰长,148,恬豆包,25
99,5003339,湊-面粉,舰长,91,恬豆包,25
100,671691442,万俟谙,舰长,79,恬豆包,25
101,25945184,树一学长不yue谢谢,舰长,91,恬豆包,25
102,334850696,热爱沙雕的波波老师,舰长,149,恬豆包,25
103,822417,一气三,舰长,480,恬豆包,25
104,298243350,千棠冰,舰长,96,恬豆包,25
105,274734377,墨玉北狐,舰长,84,恬豆包,25
