rank,uid,username,type,accompany,medal_name,medal_level
1,3546692863396694,顺顺栗栗1855,提督,288,恬豆包,30
2,2314835,KugimiyaNanase,提督,612,恬豆包,29
3,31798725,牛之七,提督,103,恬豆包,28
4,79614621,悲山秋雨落,提督,173,恬豆包,28
5,30502624,爱喝奶茶的发面馒头,提督,266,恬豆包,28
6,2941287,诊单,提督,222,恬豆包,28
7,2794950,梦怡少年,提督,383,恬豆包,27
8,5850658,rofflecake,提督,133,恬豆包,27
9,49855368,想起恐怖的事,提督,91,恬豆包,27
10,36269533,君ゆゆゆ魚,提督,77,恬豆包,26
11,52126672,zara447,提督,160,恬豆包,26
12,356892,阿斯特赖亚丶,提督,63,恬豆包,26
13,5607033,睡觉是爱好吃饭是特长,提督,73,恬豆包,26
14,231051,蕾恩・玛格特洛依德,提督,133,恬豆包,25
15,13927696,Marriovo,提督,66,恬豆包,25
16,495672142,豆奶粉头,舰长,583,恬豆包,31
17,149522,sed-i,舰长,583,恬豆包,29
18,385944,宝宝喝点水吧,舰长,412,恬豆包,29
19,12071021,纯良小羊,舰长,631,恬豆包,29
20,7833154,nothing-iwnl-,舰长,823,恬豆包,28
21,2482872,财前葵,舰长,492,恬豆包,28
22,2966435,叙星晨,舰长,703,恬豆包,28
23,411146226,豆请给我一斤糖炒栗子,舰长,642,恬豆包,28
24,400702,月神二号,舰长,652,恬豆包,28
25,378823,不染葵,舰长,290,恬豆包,28
26,1686289594,丸梨普贝当,舰长,982,恬豆包,28
27,39140611,海蓝丶胜者悲歌,舰长,416,恬豆包,28
28,431956406,我的颜栗只有你,舰长,433,恬豆包,27
29,124003269,曲婉的小跟班,舰长,396,恬豆包,27
30,59955258,这个昵称已经有鬼用过了,舰长,306,恬豆包,27
31,26892910,大于3个小于30个字符,舰长,1108,恬豆包,27
32,43667411,蒼のエーテル,舰长,566,恬豆包,27
33,491121103,绯桂大好き,舰长,419,恬豆包,27
34,32438573,自爆前的沙鲁,舰长,487,恬豆包,27
35,4464599,天曦,舰长,540,恬豆包,27
36,97097355,大夢惊鸿,舰长,424,恬豆包,27
37,102748146,我要发动我的技能,舰长,485,恬豆包,27
38,613077,唐炒豆栗,舰长,282,恬豆包,26
39,1580640,劝你纯良,舰长,583,恬豆包,26
40,111580180,月光鹿角,舰长,131,恬豆包,26
41,215156666,全点防御高咲侑,舰长,372,恬豆包,26
42,47943455,恬豆加油,舰长,330,恬豆包,26
43,22020361,我很中怡栗,舰长,462,恬豆包,26
44,57116,郭德纲,舰长,247,恬豆包,26
45,27126376,大盒甜,舰长,241,恬豆包,26
46,5114175,桔子棉花糖orange,舰长,522,恬豆包,26
47,6052395,知非晓默,舰长,502,恬豆包,26
48,57134664,唯怡豆女乃,舰长,163,恬豆包,26
49,90938464,梨宝的恋爱单日券,舰长,583,恬豆包,26
50,13637836,A-B-C-K,舰长,444,恬豆包,26
51,10826177,瑜木踢西瓜,舰长,1033,恬豆包,26
52,18637086,丶芯丨,舰长,283,恬豆包,26
53,143641,御意見無用-,舰长,283,恬豆包,26
54,4429890,十堰张湾阿姨,舰长,524,恬豆包,26
55,9970815,-古原-,舰长,223,恬豆包,26
56,253674168,净魂の刃,舰长,72,恬豆包,26
57,381373415,豆奶为你痴,舰长,248,恬豆包,26
58,2106805,SPYNGELION,舰长,793,恬豆包,26
59,26984312,格罗宁根的老汉,舰长,432,恬豆包,26
60,1671780767,真麻烦胡乱起一个,舰长,404,恬豆包,26
61,32283784,普通小随,舰长,307,恬豆包,26
62,2905159,HAX-ER,舰长,102,恬豆包,26
63,59379500,灬亲亲握握灬,舰长,734,恬豆包,26
64,100545100,木有云Q,舰长,283,恬豆包,26
65,71993,月颗千,舰长,538,恬豆包,26
66,273213275,沐霖牛车偷吃我彩色矿,舰长,66,恬豆包,26
67,32166499,一般小豆,舰长,296,恬豆包,26
68,135244380,恬豆猫,舰长,184,恬豆包,26
69,691885237,狱卒小吏,舰长,136,恬豆包,26
70,20490724,恬豆姜,舰长,72,恬豆包,25
71,1337100,竹林十五郎,舰长,192,恬豆包,25
72,20270543,Rayarq,舰长,609,恬豆包,25
73,3409955,--Saiki--,舰长,373,恬豆包,25
74,14605877,jasonlai1004,舰长,70,恬豆包,25
75,641276,世杰,舰长,553,恬豆包,25
76,8338545,十五之心月,舰长,104,恬豆包,25
77,63037,水银灯火灵,舰长,552,恬豆包,25
78,671691442,万俟谙,舰长,91,恬豆包,25
79,33143732,猫雷今天陪几瓶,舰长,342,恬豆包,25
80,334850696,热爱沙雕的波波老师,舰长,161,恬豆包,25
81,11467904,卷毛狒狒_Official,舰长,181,恬豆包,25
82,10964548,有糕有糕,舰长,102,恬豆包,25
