rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,豆奶粉馒头,总督,577,恬豆包,31
2,3546692863396694,顺顺栗栗1855,提督,282,恬豆包,30
3,2314835,KugimiyaNanase,提督,606,恬豆包,29
4,31798725,牛之七,提督,97,恬豆包,28
5,79614621,悲山秋雨落,提督,167,恬豆包,28
6,30502624,爱喝奶茶的发面馒头,提督,260,恬豆包,28
7,2794950,梦怡少年,提督,377,恬豆包,27
8,2941287,问问拿哪张医院预诊单,提督,216,恬豆包,27
9,5850658,rofflecake,提督,127,恬豆包,27
10,49855368,想起恐怖的事,提督,85,恬豆包,27
11,36269533,君ゆゆゆ魚,提督,71,恬豆包,26
12,52126672,zara447,提督,154,恬豆包,26
13,356892,阿斯特赖亚丶,提督,57,恬豆包,26
14,5607033,睡觉是爱好吃饭是特长,提督,67,恬豆包,25
15,231051,蕾恩・玛格特洛依德,提督,127,恬豆包,25
16,12205426,千稻草,提督,26,恬豆包,25
17,13927696,Marriovo,提督,60,恬豆包,25
18,150434129,桓殳,提督,48,恬豆包,25
19,1302082741,粗鲁卑鄙,舰长,716,恬豆包,29
20,149522,sed-i,舰长,577,恬豆包,29
21,385944,宝宝喝点水吧,舰长,406,恬豆包,29
22,12071021,纯良小羊,舰长,625,恬豆包,29
23,319263289,神棍老师麦迪武,舰长,240,恬豆包,29
24,7833154,nothing-iwnl-,舰长,817,恬豆包,28
25,2482872,财前葵,舰长,486,恬豆包,28
26,2058228,冰尾青年事件簿,舰长,146,恬豆包,28
27,2966435,叙星晨,舰长,697,恬豆包,28
28,411146226,豆请给我一斤糖炒栗子,舰长,636,恬豆包,28
29,400702,月神二号,舰长,646,恬豆包,28
30,378823,不染葵,舰长,284,恬豆包,28
31,1686289594,丸梨普贝当,舰长,976,恬豆包,28
32,39140611,海蓝丶胜者悲歌,舰长,410,恬豆包,28
33,431956406,我的颜栗只有你,舰长,427,恬豆包,27
34,124003269,曲婉的小跟班,舰长,390,恬豆包,27
35,26892910,大于3个小于30个字符,舰长,1102,恬豆包,27
36,43667411,蒼のエーテル,舰长,560,恬豆包,27
37,491121103,绯桂大好き,舰长,413,恬豆包,27
38,32438573,自爆前的沙鲁,舰长,481,恬豆包,27
39,4464599,天曦,舰长,534,恬豆包,27
40,102748146,我要发动我的技能,舰长,479,恬豆包,27
41,613077,唐炒豆栗,舰长,276,恬豆包,26
42,1580640,劝你纯良,舰长,577,恬豆包,26
43,111580180,月光鹿角,舰长,125,恬豆包,26
44,215156666,全点防御高咲侑,舰长,366,恬豆包,26
45,47943455,恬豆加油,舰长,324,恬豆包,26
46,22020361,我很中怡栗,舰长,456,恬豆包,26
47,27126376,大盒甜,舰长,235,恬豆包,26
48,57116,郭德纲,舰长,241,恬豆包,26
49,5114175,桔子棉花糖orange,舰长,516,恬豆包,26
50,6052395,知非晓默,舰长,496,恬豆包,26
51,90938464,永远的鸟厨烈焰使,舰长,577,恬豆包,26
52,57134664,唯怡豆女乃,舰长,157,恬豆包,26
53,10826177,瑜木踢西瓜,舰长,1027,恬豆包,26
54,13637836,A-B-C-K,舰长,438,恬豆包,26
55,18637086,丶芯丨,舰长,277,恬豆包,26
56,143641,御意見無用-,舰长,277,恬豆包,26
57,4429890,十堰张湾阿姨,舰长,518,恬豆包,26
58,381373415,豆奶为你痴,舰长,242,恬豆包,26
59,47734615,士多啤栗少吃俊,舰长,91,恬豆包,26
60,9970815,-古原-,舰长,217,恬豆包,26
61,2106805,SPYNGELION,舰长,787,恬豆包,26
62,253674168,净魂の刃,舰长,66,恬豆包,26
63,26984312,格罗宁根的老汉,舰长,426,恬豆包,26
64,1671780767,真麻烦胡乱起一个,舰长,398,恬豆包,26
65,32283784,普通小随,舰长,301,恬豆包,26
66,59379500,灬亲亲握握灬,舰长,728,恬豆包,26
67,2905159,HAX-ER,舰长,96,恬豆包,26
68,100545100,木有云Q,舰长,277,恬豆包,26
69,648561547,丸子战犬Darwin1,舰长,61,恬豆包,26
70,71993,月颗千,舰长,532,恬豆包,26
71,32166499,一般小豆,舰长,290,恬豆包,26
72,273213275,沐霖牛车偷吃我彩色矿,舰长,60,恬豆包,26
73,691885237,狱卒小吏,舰长,130,恬豆包,26
74,1337100,竹林十五郎,舰长,186,恬豆包,25
75,20270543,Rayarq,舰长,603,恬豆包,25
76,3409955,--Saiki--,舰长,367,恬豆包,25
77,14605877,jasonlai1004,舰长,64,恬豆包,25
78,641276,世杰,舰长,547,恬豆包,25
79,8338545,十五之心月,舰长,98,恬豆包,25
80,63037,水银灯火灵,舰长,546,恬豆包,25
81,20490724,恬豆姜,舰长,66,恬豆包,25
82,33143732,猫雷今天陪几瓶,舰长,336,恬豆包,25
83,334850696,热爱沙雕的波波老师,舰长,155,恬豆包,25
84,11467904,卷毛狒狒_Official,舰长,175,恬豆包,25
85,10964548,有糕有糕,舰长,96,恬豆包,25
86,671691442,万俟谙,舰长,85,恬豆包,25
87,298243350,千棠冰,舰长,102,恬豆包,25
88,274734377,墨玉北狐,舰长,90,恬豆包,25
89,7304164,mctyrstj,舰长,408,恬豆包,25
90,4104624,天才美少女恬豆,舰长,482,恬豆包,25
91,15103104,影子和重写本,舰长,187,恬豆包,25
92,5352295,笑笑笑岔气,舰长,36,恬豆包,25
93,393226024,路过のDD,舰长,427,恬豆包,25
94,107533381,食人大王,舰长,120,恬豆包,25
95,12294696,阿阿阿阿阿天丶,舰长,85,恬豆包,25
96,2472248,胶质魔法喵,舰长,156,恬豆包,25
97,697538300,DDD亚历山大,舰长,36,恬豆包,25
98,35201973,森林图书馆,舰长,289,恬豆包,25
99,7126651,馒头发面了_,舰长,78,恬豆包,25
100,32291044,三元一只-十元三只,舰长,337,恬豆包,25
101,5787074,舒服晴天大小姐,舰长,175,恬豆包,25
102,13411047,一生少时,舰长,186,恬豆包,25
103,37586270,夏风物语诗,舰长,98,恬豆包,25
104,203653982,恬炒唐豆,舰长,157,恬豆包,25
105,37578245,今天开始做纯良day17,舰长,44,恬豆包,25
106,1692126,蓝白Mercury,舰长,277,恬豆包,25
107,920572,查_内_姆,舰长,277,恬豆包,25
108,6068627,奶♂皮,舰长,307,恬豆包,25
109,345063199,可爱小栗没有双马尾,舰长,66,恬豆包,25
110,188893485,我要爱你一万年,舰长,246,恬豆包,25
111,14207748,德华的孕妇,舰长,46,恬豆包,25
112,110375756,Einherjar,舰长,267,恬豆包,24
113,3546737692117424,答辩活人魔术师张小丽,舰长,61,恬豆包,24
114,267626300,210丶,舰长,180,恬豆包,24
115,434483345,璃拉甜心,舰长,60,恬豆包,24
116,25137085,Jaime2Lannister,舰长,247,恬豆包,24
117,173949754,万小目,舰长,36,恬豆包,24
118,5164976,にしきごい-,舰长,241,恬豆包,24
119,299179629,iqbssbqi88,舰长,241,恬豆包,24
120,1972389896,bili_45792247048,舰长,241,恬豆包,24
121,234878331,dddddoinb,舰长,217,恬豆包,24
122,206954418,藤蔓之滴,舰长,126,恬豆包,24
123,4590070,多卡诺斯,舰长,97,恬豆包,24
124,481118003,金鱼大鲸鱼,舰长,232,恬豆包,24
125,14454726,豆豆不太能吃辣,舰长,216,恬豆包,24
126,389408755,wsanking,舰长,66,恬豆包,24
127,9557485,屎豆屁梨嗝又哞沐,舰长,187,恬豆包,24
128,397798424,醒云_,舰长,187,恬豆包,24
129,13066685,风逝reuxd,舰长,187,恬豆包,24
130,515341,麻雀团子,舰长,210,恬豆包,24
131,40816573,乌丸莲耶孙女乌安莲娜,舰长,90,恬豆包,24
132,430709729,扬花水性,舰长,58,恬豆包,24
133,13583559,尼耶什格_川子,舰长,232,恬豆包,24
134,12692409,老板断气老板尸体铅钢,舰长,232,恬豆包,24
135,69750383,生活不易知道吗,舰长,91,恬豆包,24
136,14873708,李小狼雷帝召来,舰长,36,恬豆包,24
137,120279,小朱彩虹糖,舰长,152,恬豆包,24
138,8310193,酒为剑歌,舰长,186,恬豆包,24
139,12140792,逆浪千秋123,舰长,66,恬豆包,24
140,85390030,浙各洒资宋,舰长,66,恬豆包,24
141,387960186,虫族机甲师-铁鹰飞人,舰长,67,恬豆包,24
142,10738495,空条真嗣,舰长,128,恬豆包,24
143,80435886,变幻了时空,舰长,126,恬豆包,24
144,244151192,静岛浣熊,舰长,66,恬豆包,24
145,630403,月见花开丶,舰长,65,恬豆包,24
146,24608573,恬怡弄人,舰长,156,恬豆包,24
147,1072482805,鹿关高手OGC,舰长,126,恬豆包,24
148,21776955,小兔大队长,舰长,127,恬豆包,24
149,21116107,猛犸爆炒小精灵,舰长,55,恬豆包,24
150,337421815,村委主任Zzz,舰长,143,恬豆包,24
151,234823232,恬豆发酵了,舰长,65,恬豆包,24
152,7632235,开朗老豆,舰长,138,恬豆包,24
153,8162540,美味風鹅,舰长,60,恬豆包,24
154,3007124,士多啤梨养猪场饲养员,舰长,85,恬豆包,24
155,1485057102,碧诗小疯喵,舰长,66,恬豆包,24
156,16737716,晚晚晚点来,舰长,126,恬豆包,24
157,80043957,电子龙会梦见森蚺,舰长,67,恬豆包,24
158,214738022,千里红尘天,舰长,74,恬豆包,24
159,179914286,Silvester-5,舰长,126,恬豆包,24
160,456479647,开养小豆,舰长,126,恬豆包,24
161,33058868,大大的NYC,舰长,68,恬豆包,23
162,2508489,记忆moment碎片,舰长,36,恬豆包,23
163,1380945433,忙碌的梁嶬,舰长,19,恬豆包,23
164,92968911,缓靖,舰长,126,恬豆包,23
165,11977,幽默小熊猫,舰长,108,恬豆包,23
166,6845422,千元万什,舰长,63,恬豆包,23
167,68462498,混成居士,舰长,65,恬豆包,23
168,500935415,卢卡-莫德里奇_Official,舰长,121,恬豆包,23
169,495162308,Gobni,舰长,36,恬豆包,23
170,7110601,不不不不不拿拿,舰长,69,恬豆包,23
171,2753609,旋蓝心情,舰长,112,恬豆包,23
172,4159770,躺在床上看风景,舰长,150,恬豆包,23
173,18768197,莱姆青柠,舰长,56,恬豆包,23
174,19598239,夢一场11,舰长,98,恬豆包,23
175,275966068,小真尼修斯,舰长,82,恬豆包,23
176,1662688,AIGuningkesi,舰长,87,恬豆包,23
177,796504,琥珀玲最强,舰长,36,恬豆包,23
178,383127473,我一定找到最好的,舰长,35,恬豆包,23
179,331257145,竹猫青青,舰长,82,恬豆包,23
180,40827195,阿噗噗噗呃,舰长,34,恬豆包,23
181,398827741,蕾比朱迪卡,舰长,65,恬豆包,23
182,3546676620954105,眄庭柯,舰长,85,恬豆包,23
183,13047388,柳桐荫,舰长,68,恬豆包,23
184,889732,Tier,舰长,70,恬豆包,23
185,3066694,百事可乐嘉然然,舰长,96,恬豆包,23
186,480141,一刀,舰长,67,恬豆包,23
187,22966126,Jlzppt,舰长,90,恬豆包,23
188,343615306,阿尔法的杯子,舰长,66,恬豆包,23
189,55891800,不可思议的念白,舰长,66,恬豆包,23
190,3160153,红豆栗子包,舰长,90,恬豆包,23
191,26594313,绷不住了Official,舰长,66,恬豆包,23
192,6703285,三叶一号机,舰长,38,恬豆包,23
193,13817509,DIANAVARAIN,舰长,66,恬豆包,23
194,18137297,瞑龙locality,舰长,35,恬豆包,23
195,382299334,某某ck,舰长,68,恬豆包,23
196,3546708281657502,恬早GOGO发芽了,舰长,68,恬豆包,23
197,3546722053654768,栗在干嘛,舰长,66,恬豆包,23
198,33093772,假装我也是个女粉呢,舰长,66,恬豆包,23
199,248931206,小孩子喜欢吃恬的,舰长,47,恬豆包,22
200,291216628,此生长罪,舰长,85,恬豆包,22
201,483845882,大戸アイsuki,舰长,85,恬豆包,22
202,7547857,清水中轻影,舰长,66,恬豆包,22
203,703016979,kkk1222544,舰长,66,恬豆包,22
204,3546711377054258,归休三径,舰长,68,恬豆包,22
205,3493105131063773,未来主义义人,舰长,90,恬豆包,22
206,2811814,鸢年已陌,舰长,90,恬豆包,22
207,3132014,散石怡碎大脑门,舰长,60,恬豆包,22
208,36017599,天神首领,舰长,55,恬豆包,22
209,1871507,稿件哥哥,舰长,26,恬豆包,22
210,373305,00秋知弦00,舰长,36,恬豆包,22
211,4197896,熵光,舰长,36,恬豆包,22
212,233191377,士多啤栗少吃糖,舰长,36,恬豆包,22
213,12397562,女王の奇跡,舰长,36,恬豆包,22
214,239163840,喜欢缪斯的杆子,舰长,36,恬豆包,22
215,28054673,恬音果沐又丝梨,舰长,55,恬豆包,22
216,21270999,我就叫沙子,舰长,91,恬豆包,22
217,501010441,不吃辣的宫保鸡丁,舰长,40,恬豆包,22
218,62703,蜕空,舰长,48,恬豆包,22
219,21834330,_夏祭游鱼_,舰长,36,恬豆包,22
220,20797748,黑漆太刀,舰长,36,恬豆包,22
221,148749221,大叫巨鹦格里伏塔,舰长,36,恬豆包,22
222,14106558,挥挥手手北北,舰长,36,恬豆包,22
223,87284187,断魇y,舰长,36,恬豆包,22
224,8488967,大吉今天转生了吗,舰长,36,恬豆包,22
225,400898921,cc柠檬123,舰长,57,恬豆包,22
226,123340147,莲儿心善,舰长,52,恬豆包,22
227,363850556,失落的群星spike,舰长,9,恬豆包,22
228,386560,火神101,舰长,36,恬豆包,22
229,21442183,我莫得来来,舰长,39,恬豆包,22
230,90127273,轻緢淡寫,舰长,36,恬豆包,22
231,42496491,恬豆布丁,舰长,52,恬豆包,22
232,8238323,-枯瞳-,舰长,38,恬豆包,22
233,30113275,脑洞黑白框,舰长,48,恬豆包,22
234,204883626,东风吹梦到长安,舰长,36,恬豆包,22
235,1689892,壹片茫然,舰长,36,恬豆包,22
236,7340111,栁長街,舰长,38,恬豆包,22
237,280733456,白门楼吕布innovation,舰长,60,恬豆包,22
238,7630644,八贝比,舰长,28,恬豆包,22
239,179291541,不爱说话的佐格,舰长,18,恬豆包,22
240,32199362,ManU红魔,舰长,28,恬豆包,22
241,1469000,Linkaa,舰长,9,恬豆包,22
242,7796902,新世界的入场券,舰长,31,恬豆包,22
243,1160168875,改造人間シイダマン,舰长,18,恬豆包,21
244,32775040,特装型残暴正义号,舰长,6,恬豆包,21
245,394000003,H_-Man,舰长,25,恬豆包,21
246,90535,鲤鱼ma,舰长,31,恬豆包,21
247,3546608325102054,老包゛,舰长,31,恬豆包,21
248,10526673,追不上的光777,舰长,13,恬豆包,21
249,742737,浅黑色石头,舰长,12,恬豆包,21
250,246676357,无敌的海蛇,舰长,6,恬豆包,21
251,373983728,北野丹琴,舰长,6,恬豆包,21
252,3431326,恬豆包野狗包野狗,舰长,10,恬豆包,21
253,315558459,周勉之,舰长,9,恬豆包,21
254,479050518,虚虚又,舰长,44,恬豆包,21
255,3546616011164345,紧张小栗,舰长,6,恬豆包,21
256,87350853,Rick7Sanchez,舰长,6,恬豆包,21
257,23563892,后天也不是晴天,舰长,6,恬豆包,21
258,8343496,落雨倾风,舰长,6,恬豆包,21
259,44446071,沃德天呀,舰长,6,恬豆包,21
260,7945987,唉_互联网,舰长,6,恬豆包,21
261,6894008,芹菜炖企鹅,舰长,20,恬豆包,21
262,666342,银天V,舰长,23,恬豆包,21
263,49090211,我就像是个困兽,舰长,20,恬豆包,21
264,477286020,我是一只纯废柴,舰长,18,恬豆包,21
265,402260745,FFF团の小白,舰长,29,恬豆包,21
266,3546793457485909,苦练弯腰自给自足,舰长,28,恬豆包,21
267,2472425,奏者ww,舰长,6,恬豆包,21
268,20623945,梦游的水母,舰长,30,恬豆包,21
269,1741263,记忆1027,舰长,29,恬豆包,21
270,141513904,Wine_Red,舰长,29,恬豆包,21
271,10008173,Henie黑咖,舰长,18,恬豆包,21
