rank,uid,username,type,accompany,medal_name,medal_level
1,222641849,VJOKERZJX,提督,719,恬豆包,30
2,2314835,KugimiyaNanase,提督,521,恬豆包,29
3,3546692863396694,早睡早起1855,提督,121,恬豆包,28
4,149522,sed-i,提督,464,恬豆包,28
5,7208836,幕幕幕幕幕兮丶,提督,80,恬豆包,27
6,495672142,豆奶龙凶了,舰长,505,恬豆包,30
7,1302082741,粗鲁卑鄙,舰长,668,恬豆包,29
8,225883915,飘啊飘啊飘啊飘_,舰长,572,恬豆包,29
9,19977954,泠泠七弦上え,舰长,581,恬豆包,29
10,477273649,盐奶盖冷萃加氮,舰长,941,恬豆包,28
11,319263289,神棍老师麦迪武,舰长,167,恬豆包,28
12,7833154,nothing-iwnl-,舰长,733,恬豆包,28
13,385944,宝宝喝点水吧,舰长,245,恬豆包,28
14,2966435,叙星晨,舰长,608,恬豆包,28
15,12071021,纯良小羊,舰长,464,恬豆包,28
16,224670,毛玉喵,舰长,466,恬豆包,28
17,411146226,豆请给我一斤糖炒栗子,舰长,554,恬豆包,28
18,4631465,禧浴搓澡巾,舰长,335,恬豆包,28
19,2372997,想上大舞台,舰长,470,恬豆包,28
20,1686289594,丸梨普贝当,舰长,815,恬豆包,27
21,378823,不染葵,舰长,220,恬豆包,27
22,8573986,氕氘氚丿丿l丿ll,舰长,191,恬豆包,27
23,39140611,海蓝丶胜者悲歌,舰长,249,恬豆包,27
24,431956406,我的颜栗只有你,舰长,339,恬豆包,27
25,2482872,财前葵,舰长,421,恬豆包,27
26,2794950,梦怡少年,舰长,343,恬豆包,27
27,11509435,穹叶mmmmm,舰长,181,恬豆包,27
28,19393266,一颗太阳星r,舰长,391,恬豆包,27
29,26892910,大于3个小于30个字符,舰长,941,恬豆包,27
30,1764797,暗核,舰长,631,恬豆包,27
31,3499113,-谢谢你泰罗,舰长,278,恬豆包,27
32,43667411,蒼のエーテル,舰长,511,恬豆包,27
33,32438573,自爆前的沙鲁,舰长,421,恬豆包,27
34,4464599,天曦,舰长,373,恬豆包,27
35,400702,月神二号,舰长,485,恬豆包,27
36,44996524,吃土豆的木匠,舰长,221,恬豆包,27
37,28640116,我永远喜欢ちゅちゅ,舰长,441,恬豆包,27
38,22317289,逐迹寻星,舰长,189,恬豆包,26
39,96635934,流泪人吾皇,舰长,945,恬豆包,26
40,102748146,我要发动我的技能,舰长,393,恬豆包,26
41,66069738,叶青从小就很聪明,舰长,319,恬豆包,26
42,491121103,绯桂大好き,舰长,332,恬豆包,26
43,32933365,bekkibekkibe,舰长,504,恬豆包,26
44,6665522,辣牛奶不吃辣,舰长,951,恬豆包,26
45,408030089,流明的雨,舰长,136,恬豆包,26
46,93214,o秋-知弦o,舰长,91,恬豆包,26
47,12796481,绯色丶花,舰长,500,恬豆包,26
48,143241,铝和灰烬,舰长,272,恬豆包,26
49,1580640,劝你纯良,舰长,446,恬豆包,26
50,151082,暴躁的妹唄唄,舰长,741,恬豆包,26
51,5114175,桔子棉花糖orange,舰长,461,恬豆包,26
52,8350414,智能成长型冤种,舰长,217,恬豆包,26
53,6052395,知非晓默,舰长,335,恬豆包,26
54,215156666,全点防御高咲侑,舰长,248,恬豆包,26
55,304172578,待我呆毛啵起,舰长,140,恬豆包,26
56,10826177,瑜木踢西瓜,舰长,907,恬豆包,26
57,114686482,泳装趾压板跳绳,舰长,80,恬豆包,26
58,2481617,Koasa君,舰长,301,恬豆包,26
59,21734536,神奇的梦境,舰长,481,恬豆包,26
60,21182500,爱吃恬豆包不爱吃汉堡,舰长,532,恬豆包,26
61,30502624,爱喝奶茶的发面馒头,舰长,99,恬豆包,26
62,22020361,单推扇宝的兜兜栗,舰长,338,恬豆包,26
63,90938464,永远的鸟厨烈焰使,舰长,442,恬豆包,26
64,391389,画汝于心,舰长,462,恬豆包,26
65,47943455,恬豆加油,舰长,168,恬豆包,26
66,67912862,一一_100,舰长,866,恬豆包,26
67,97097355,大夢惊鸿,舰长,330,恬豆包,26
68,4429890,徐佳莹丶LaLa,舰长,408,恬豆包,26
69,890623,Karna,舰长,414,恬豆包,26
70,613077,唐炒豆栗,舰长,228,恬豆包,26
