rank,uid,username,type,accompany,medal_name,medal_level
1,222641849,VJOKERZJX,提督,702,恬豆包,30
2,2314835,KugimiyaNanase,提督,504,恬豆包,29
3,7833154,nothing-iwnl-,提督,716,恬豆包,28
4,3546692863396694,早睡早起1855,提督,104,恬豆包,28
5,149522,sed-i,提督,447,恬豆包,28
6,7208836,恬豆能播到什么时候呢,提督,63,恬豆包,27
7,495672142,说的豆理_爱要坦荡荡,舰长,488,恬豆包,30
8,1302082741,粗鲁卑鄙,舰长,651,恬豆包,29
9,225883915,飘啊飘啊飘啊飘_,舰长,555,恬豆包,29
10,19977954,泠泠七弦上え,舰长,564,恬豆包,29
11,477273649,盐奶盖冷萃加氮,舰长,924,恬豆包,28
12,2966435,叙星晨,舰长,599,恬豆包,28
13,385944,宝宝喝点水吧,舰长,228,恬豆包,28
14,224670,毛玉喵,舰长,449,恬豆包,28
15,12071021,纯良小羊,舰长,447,恬豆包,28
16,411146226,豆请给我一斤糖炒栗子,舰长,539,恬豆包,28
17,2372997,想上大舞台,舰长,453,恬豆包,28
18,1686289594,丸梨普贝当,舰长,798,恬豆包,27
19,4631465,禧浴搓澡巾,舰长,318,恬豆包,27
20,378823,不染葵,舰长,203,恬豆包,27
21,8573986,氕氘氚丿丿l丿ll,舰长,174,恬豆包,27
22,39140611,海蓝丶胜者悲歌,舰长,232,恬豆包,27
23,2482872,财前葵,舰长,404,恬豆包,27
24,431956406,我的颜栗只有你,舰长,322,恬豆包,27
25,2794950,梦怡少年,舰长,326,恬豆包,27
26,11509435,穹叶mmmmm,舰长,164,恬豆包,27
27,19393266,一颗太阳星r,舰长,374,恬豆包,27
28,26892910,大于3个小于30个字符,舰长,924,恬豆包,27
29,59955258,这个昵称已经有鬼用过了,舰长,235,恬豆包,27
30,1764797,暗核,舰长,614,恬豆包,27
31,3499113,-谢谢你泰罗,舰长,261,恬豆包,27
32,43667411,蒼のエーテル,舰长,494,恬豆包,27
33,403022512,567_Official,舰长,624,恬豆包,27
34,32438573,自爆前的沙鲁,舰长,404,恬豆包,27
