rank,uid,username,type,accompany,medal_name,medal_level
1,495672142,普通小馒,总督,447,恬豆包,30
2,222641849,VJOKERZJX,总督,661,恬豆包,30
3,2314835,KugimiyaNanase,总督,463,恬豆包,29
4,51198537,小铁矿君,总督,313,恬豆包,29
5,225883915,飘啊飘啊飘啊飘-,总督,514,恬豆包,29
6,319263289,神棍老师麦迪武,总督,133,恬豆包,28
7,1959916225,倪安不迷怒,总督,100,恬豆包,28
8,10623376,小Digit,总督,13,恬豆包,28
9,4606008,二次元臭国男,提督,285,恬豆包,29
10,19977954,泠泠七弦上え,提督,523,恬豆包,29
11,23863186,玛丽鸭鸭,提督,142,恬豆包,28
12,7833154,nothing-iwnl-,提督,675,恬豆包,28
13,2966435,叙星晨,提督,558,恬豆包,28
14,224670,毛玉喵,提督,408,恬豆包,28
15,1686289594,丸梨普贝当,提督,757,恬豆包,27
16,12071021,纯良小羊,提督,406,恬豆包,27
17,385944,宝宝喝点水吧,提督,187,恬豆包,27
18,2082459,mou_kun,提督,403,恬豆包,27
19,4631465,禧浴搓澡巾,提督,277,恬豆包,27
20,39140611,海cow丶胜者悲歌,提督,191,恬豆包,27
21,2482872,财前葵,提督,373,恬豆包,27
22,431956406,我的颜栗只有你,提督,281,恬豆包,27
23,2794950,梦怡少年,提督,285,恬豆包,27
24,26892910,大于3个小于30个字符,提督,883,恬豆包,27
25,6753838,离-目,提督,373,恬豆包,27
26,1764797,暗核,提督,577,恬豆包,27
27,43667411,蒼のエーテル,提督,460,恬豆包,27
28,3546692863396694,早睡早起1855,提督,63,恬豆包,27
29,4464599,天曦,提督,315,恬豆包,27
30,32438573,自爆前的沙鲁,提督,373,恬豆包,27
31,3499113,-谢谢你泰罗,提督,220,恬豆包,27
32,29947054,驱羽矜,提督,548,恬豆包,27
33,340809,玛修基列萊特,提督,373,恬豆包,27
34,7033332,BusyTime,提督,190,恬豆包,26
35,27126376,大盒甜,提督,153,恬豆包,26
36,151082,暴躁的妹唄唄,提督,683,恬豆包,26
37,3647293,FunkyPant,提督,253,恬豆包,26
38,182699885,吹进乐园的风,提督,223,恬豆包,26
39,4098025,恬豆太唐了,提督,250,恬豆包,26
40,6052395,知非晓默,提督,277,恬豆包,26
41,8350414,智能成长型冤种,提督,164,恬豆包,26
42,2812958,黑雪姬·,提督,103,恬豆包,26
43,21182500,爱吃恬豆包不爱吃汉堡,提督,474,恬豆包,26
44,21734536,神奇的梦境,提督,433,恬豆包,26
45,19946819,巨大的荔枝,提督,13,恬豆包,26
46,864417,ou火炎焱燚,提督,187,恬豆包,26
47,114686482,泳装趾压板跳绳,提督,22,恬豆包,26
48,30502624,豆豆运,提督,43,恬豆包,26
49,5375518,Leesy-o_O-,提督,262,恬豆包,26
50,95807009,无人问许,提督,24,恬豆包,26
51,396779074,又一爱犬,提督,100,恬豆包,26
52,111720994,夏天半枝莲冬天寒江雪,提督,40,恬豆包,26
53,4136874,天真烂漫咸鱼王,提督,220,恬豆包,26
